Player,Age,Tm,Lg,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,FG_PER_36,FGA_PER_36,2P_PER_36,2PA_PER_36,3P_PER_36,3PA_PER_36,FT_PER_36,FTA_PER_36,ORB_PER_36,DRB_PER_36,TRB_PER_36,AST_PER_36,STL_PER_36,BLK_PER_36,TOV_PER_36,PF_PER_36,PTS_PER_36,TS_PCT,3PAr,FTr
Archie Goodwin,19,PHO,NBA,2013-14,52,0,533,76,167,71,131,5,36,37,55,25,62,87,20,20,11,44,45,194,0.45508982,0.541984733,0.138888889,0.672727273,0.47005988,5.133208255,11.27954972,4.795497186,8.848030019,0.337711069,2.4315197,2.499061914,3.714821764,1.688555347,4.187617261,5.876172608,1.350844278,1.350844278,0.742964353,2.971857411,3.039399625,13.10318949,50.73221757,0.215568862,0.329341317
Arinze Onuaku,26,TOT,NBA,2013-14,5,0,30,1,5,1,5,0,0,1,2,2,6,8,3,0,0,1,3,3,0.2,0.2,0,0.5,0.2,1.2,6,1.2,6,0,0,1.2,2.4,2.4,7.2,9.6,3.6,0,0,1.2,3.6,3.6,25.51020408,0,0.4
Armon Johnson,21,POR,NBA,2010-11,38,0,277,46,101,41,89,5,12,13,22,11,25,36,45,5,1,38,31,110,0.455445545,0.460674157,0.416666667,0.590909091,0.48019802,5.97833935,13.12635379,5.328519856,11.566787,0.649819495,1.559566787,1.689530686,2.859205776,1.429602888,3.249097473,4.678700361,5.848375451,0.649819495,0.129963899,4.938628159,4.028880866,14.29602888,49.6928081,0.118811881,0.217821782
Arnett Moultrie,22,PHI,NBA,2012-13,47,0,542,78,134,78,134,0,0,18,28,76,69,145,10,17,10,19,43,174,0.582089552,0.582089552,0,0.642857143,0.582089552,5.180811808,8.900369004,5.180811808,8.900369004,0,0,1.195571956,1.859778598,5.04797048,4.58302583,9.63099631,0.664206642,1.129151292,0.664206642,1.26199262,2.856088561,11.55719557,59.45872061,0,0.208955224
Arron Afflalo,22,DET,NBA,2007-08,75,9,970,99,241,89,193,10,48,68,87,36,101,137,52,31,8,34,83,276,0.410788382,0.461139896,0.208333333,0.781609195,0.43153527,3.674226804,8.944329897,3.303092784,7.162886598,0.371134021,1.781443299,2.52371134,3.228865979,1.336082474,3.748453608,5.084536082,1.929896907,1.150515464,0.296907216,1.26185567,3.080412371,10.24329897,49.41277571,0.199170124,0.360995851
Austin Rivers,20,NOH,NBA,2012-13,61,26,1418,145,390,117,304,28,86,59,108,16,93,109,127,26,9,74,122,377,0.371794872,0.384868421,0.325581395,0.546296296,0.407692308,3.681241185,9.901269394,2.970380818,7.717912553,0.710860367,2.183356841,1.497884344,2.741889986,0.406205924,2.361071932,2.767277856,3.22425952,0.660084626,0.228490832,1.878702398,3.097320169,9.57122708,43.08374474,0.220512821,0.276923077
Avery Bradley,20,BOS,NBA,2010-11,31,0,162,23,67,23,62,0,5,6,12,4,13,17,12,9,0,16,20,52,0.343283582,0.370967742,0,0.5,0.343283582,5.111111111,14.88888889,5.111111111,13.77777778,0,1.111111111,1.333333333,2.666666667,0.888888889,2.888888889,3.777777778,2.666666667,2,0,3.555555556,4.444444444,11.55555556,35.97122302,0.074626866,0.179104478
Awvee Storey,27,NJN,NBA,2004-05,9,0,32,3,10,2,8,1,2,1,2,4,1,5,1,0,0,0,3,8,0.3,0.25,0.5,0.5,0.35,3.375,11.25,2.25,9,1.125,2.25,1.125,2.25,4.5,1.125,5.625,1.125,0,0,0,3.375,9,36.76470588,0.2,0.2
Ben Bentil,21,DAL,NBA,2016-17,3,0,10,0,3,0,2,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,10.8,0,7.2,0,3.6,0,0,0,7.2,7.2,0,0,0,3.6,3.6,0,0,0.333333333,0
Ben Gordon,21,CHI,NBA,2004-05,82,3,2002,434,1056,300,725,134,331,233,270,55,160,215,164,53,10,186,224,1235,0.410984848,0.413793103,0.404833837,0.862962963,0.474431818,7.804195804,18.98901099,5.394605395,13.03696304,2.40959041,5.952047952,4.18981019,4.855144855,0.989010989,2.877122877,3.866133866,2.949050949,0.953046953,0.17982018,3.344655345,4.027972028,22.20779221,52.56213824,0.31344697,0.255681818
Ben Hansbrough,25,IND,NBA,2012-13,28,0,200,15,45,9,22,6,23,21,27,2,16,18,21,7,2,18,23,57,0.333333333,0.409090909,0.260869565,0.777777778,0.4,2.7,8.1,1.62,3.96,1.08,4.14,3.78,4.86,0.36,2.88,3.24,3.78,1.26,0.36,3.24,4.14,10.26,50.10548523,0.511111111,0.6
Ben McLemore,20,SAC,NBA,2013-14,82,55,2187,255,679,160,382,95,297,115,143,53,182,235,82,45,18,96,201,720,0.375552283,0.418848168,0.31986532,0.804195804,0.4455081,4.197530864,11.17695473,2.633744856,6.288065844,1.563786008,4.888888889,1.893004115,2.353909465,0.872427984,2.995884774,3.868312757,1.349794239,0.740740741,0.296296296,1.580246914,3.308641975,11.85185185,48.52275178,0.437407953,0.210603829
Ben Uzoh,22,NJN,NBA,2010-11,42,0,438,61,144,58,136,3,8,33,56,30,31,61,69,13,8,25,29,158,0.423611111,0.426470588,0.375,0.589285714,0.434027778,5.01369863,11.83561644,4.767123288,11.17808219,0.246575342,0.657534247,2.712328767,4.602739726,2.465753425,2.547945205,5.01369863,5.671232877,1.068493151,0.657534247,2.054794521,2.383561644,12.98630137,46.84535104,0.055555556,0.388888889
Bernard James,27,DAL,NBA,2012-13,46,11,457,53,103,53,101,0,2,25,41,52,79,131,6,12,38,18,64,131,0.514563107,0.524752475,0,0.609756098,0.514563107,4.175054705,8.113785558,4.175054705,7.956236324,0,0.157549234,1.969365427,3.2297593,4.096280088,6.223194748,10.31947484,0.472647702,0.945295405,2.993435449,1.417943107,5.041575492,10.31947484,54.11434237,0.019417476,0.398058252
Bernard Robinson,24,CHA,NBA,2004-05,31,1,328,36,81,33,73,3,8,18,26,14,34,48,30,11,4,20,42,93,0.444444444,0.452054795,0.375,0.692307692,0.462962963,3.951219512,8.890243902,3.62195122,8.012195122,0.329268293,0.87804878,1.975609756,2.853658537,1.536585366,3.731707317,5.268292683,3.292682927,1.207317073,0.43902439,2.195121951,4.609756098,10.20731707,50.30289918,0.098765432,0.320987654
Blake Ahearn,23,MIA,NBA,2007-08,12,0,177,15,57,5,23,10,34,30,31,1,18,19,19,6,0,16,20,70,0.263157895,0.217391304,0.294117647,0.967741935,0.350877193,3.050847458,11.59322034,1.016949153,4.677966102,2.033898305,6.915254237,6.101694915,6.305084746,0.203389831,3.661016949,3.86440678,3.86440678,1.220338983,0,3.254237288,4.06779661,14.23728814,49.54699887,0.596491228,0.543859649
Blake Griffin,21,LAC,NBA,2010-11,82,82,3112,696,1376,689,1352,7,24,446,695,270,719,989,312,63,45,223,252,1845,0.505813953,0.509615385,0.291666667,0.641726619,0.508357558,8.051413882,15.91773779,7.970437018,15.64010283,0.080976864,0.277634961,5.159383033,8.039845758,3.123393316,8.31748072,11.44087404,3.609254499,0.728791774,0.520565553,2.579691517,2.915167095,21.34318766,54.85194435,0.01744186,0.505087209
Bobby Brown,24,TOT,NBA,2008-09,68,2,931,141,360,96,230,45,130,34,43,14,38,52,117,21,3,63,95,361,0.391666667,0.417391304,0.346153846,0.790697674,0.454166667,5.452201933,13.92051557,3.712137487,8.893662728,1.740064447,5.026852846,1.31471536,1.662728249,0.541353383,1.469387755,2.010741139,4.524167562,0.812030075,0.116004296,2.436090226,3.673469388,13.95918367,47.63538478,0.361111111,0.119444444
Bobby Jones,23,PHI,NBA,2006-07,44,5,336,43,93,42,84,1,9,23,41,22,35,57,16,11,1,18,59,110,0.462365591,0.5,0.111111111,0.56097561,0.467741935,4.607142857,9.964285714,4.5,9,0.107142857,0.964285714,2.464285714,4.392857143,2.357142857,3.75,6.107142857,1.714285714,1.178571429,0.107142857,1.928571429,6.321428571,11.78571429,49.53170029,0.096774194,0.440860215
Bobby Portis,20,CHI,NBA,2015-16,62,4,1102,186,436,170,384,16,52,48,66,123,214,337,52,25,22,54,100,436,0.426605505,0.442708333,0.307692308,0.727272727,0.444954128,6.076225045,14.24319419,5.55353902,12.54446461,0.522686025,1.698729583,1.568058076,2.156079855,4.01814882,6.99092559,11.00907441,1.698729583,0.816696915,0.718693285,1.764065336,3.266787659,14.24319419,46.87768794,0.119266055,0.151376147
Bobby Simmons,21,WAS,NBA,2001-02,30,3,343,43,95,39,81,4,14,22,30,25,27,52,17,13,5,14,31,112,0.452631579,0.481481481,0.285714286,0.733333333,0.473684211,4.513119534,9.970845481,4.093294461,8.501457726,0.419825073,1.469387755,2.309037901,3.148688047,2.623906706,2.833819242,5.457725948,1.78425656,1.364431487,0.524781341,1.469387755,3.253644315,11.75510204,51.75600739,0.147368421,0.315789474
Bracey Wright,21,MIN,NBA,2005-06,7,0,135,21,51,15,34,6,17,14,16,3,15,18,5,1,0,8,8,62,0.411764706,0.441176471,0.352941176,0.875,0.470588235,5.6,13.6,4,9.066666667,1.6,4.533333333,3.733333333,4.266666667,0.8,4,4.8,1.333333333,0.266666667,0,2.133333333,2.133333333,16.53333333,53.41144039,0.333333333,0.31372549
Bradley Beal,19,WAS,NBA,2012-13,56,46,1745,282,687,191,451,91,236,125,159,43,168,211,137,50,29,90,113,780,0.410480349,0.423503326,0.38559322,0.786163522,0.476710335,5.817765043,14.1730659,3.940401146,9.304297994,1.877363897,4.868767908,2.578796562,3.280229226,0.887106017,3.465902579,4.353008596,2.826361032,1.031518625,0.598280802,1.856733524,2.331232092,16.09169054,51.52187698,0.343522562,0.231441048
Brandan Wright,20,GSW,NBA,2007-08,38,6,376,62,112,62,112,0,0,27,40,38,61,99,9,6,22,13,36,151,0.553571429,0.553571429,0,0.675,0.553571429,5.936170213,10.72340426,5.936170213,10.72340426,0,0,2.585106383,3.829787234,3.638297872,5.840425532,9.478723404,0.861702128,0.574468085,2.106382979,1.244680851,3.446808511,14.45744681,58.25617284,0,0.357142857
Branden Dawson,22,LAC,NBA,2015-16,6,0,29,2,5,2,5,0,0,1,1,2,2,4,0,0,1,0,2,5,0.4,0.4,0,1,0.4,2.482758621,6.206896552,2.482758621,6.206896552,0,0,1.24137931,1.24137931,2.482758621,2.482758621,4.965517241,0,0,1.24137931,0,2.482758621,6.206896552,45.95588235,0,0.2
Brandin Knight,23,HOU,NBA,2004-05,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Brandon Armstrong,21,NJN,NBA,2001-02,35,0,196,27,85,22,68,5,17,5,10,10,6,16,8,7,1,8,26,64,0.317647059,0.323529412,0.294117647,0.5,0.347058824,4.959183673,15.6122449,4.040816327,12.48979592,0.918367347,3.12244898,0.918367347,1.836734694,1.836734694,1.102040816,2.93877551,1.469387755,1.285714286,0.183673469,1.469387755,4.775510204,11.75510204,35.79418345,0.2,0.117647059
Brandon Bass,20,NOK,NBA,2005-06,29,1,268,28,70,28,70,0,0,12,19,18,50,68,3,3,7,11,18,68,0.4,0.4,0,0.631578947,0.4,3.76119403,9.402985075,3.76119403,9.402985075,0,0,1.611940299,2.552238806,2.417910448,6.71641791,9.134328358,0.402985075,0.402985075,0.940298507,1.47761194,2.417910448,9.134328358,43.38948443,0,0.271428571
Brandon Davies,22,PHI,NBA,2013-14,51,0,575,54,128,52,118,2,10,34,53,38,71,109,28,24,8,35,92,144,0.421875,0.440677966,0.2,0.641509434,0.4296875,3.380869565,8.013913043,3.255652174,7.387826087,0.125217391,0.626086957,2.128695652,3.31826087,2.379130435,4.445217391,6.824347826,1.753043478,1.502608696,0.500869565,2.191304348,5.76,9.015652174,47.58128469,0.078125,0.4140625
Brandon Hunter,23,BOS,NBA,2003-04,36,12,406,53,116,53,113,0,3,19,43,50,68,118,19,13,1,22,40,125,0.456896552,0.469026549,0,0.441860465,0.456896552,4.699507389,10.28571429,4.699507389,10.01970443,0,0.266009852,1.684729064,3.812807882,4.433497537,6.02955665,10.46305419,1.684729064,1.15270936,0.088669951,1.950738916,3.54679803,11.08374384,46.32374741,0.025862069,0.370689655
Brandon Ingram,19,LAL,NBA,2016-17,79,40,2279,276,686,221,499,55,187,133,214,60,257,317,166,50,36,116,158,740,0.402332362,0.442885772,0.294117647,0.621495327,0.442419825,4.359806933,10.83633172,3.491004827,7.882404563,0.868802106,2.953927161,2.100921457,3.380430013,0.947784116,4.059675296,5.007459412,2.62220272,0.789820097,0.56867047,1.832382624,2.495831505,11.68933743,47.42616899,0.272594752,0.311953353
Brandon Knight,20,DET,NBA,2011-12,66,60,2129,319,769,214,493,105,276,104,137,33,178,211,251,49,10,171,154,847,0.414824447,0.434077079,0.380434783,0.759124088,0.483094928,5.394081729,13.00328793,3.618600282,8.336308126,1.775481447,4.666979803,1.7585721,2.316580554,0.558008455,3.009863786,3.56787224,4.244246125,0.828558008,0.169093471,2.891498356,2.604039455,14.322217,51.06839668,0.358907672,0.178153446
Brandon Roy,22,POR,NBA,2006-07,57,55,2015,349,765,294,619,55,146,202,241,58,192,250,230,67,10,116,139,955,0.45620915,0.474959612,0.376712329,0.838174274,0.492156863,6.235235732,13.6674938,5.252605459,11.05905707,0.982630273,2.608436725,3.608933002,4.305707196,1.036228288,3.430272953,4.466501241,4.109181141,1.197022333,0.17866005,2.072456576,2.48337469,17.06203474,54.81952608,0.190849673,0.31503268
Brandon Rush,23,IND,NBA,2008-09,75,19,1803,243,575,165,366,78,209,46,66,34,199,233,66,38,37,75,128,610,0.422608696,0.450819672,0.373205742,0.696969697,0.490434783,4.851913478,11.48086522,3.294509151,7.3078203,1.557404326,4.173044925,0.918469218,1.317803661,0.678868552,3.973377704,4.652246256,1.317803661,0.758735441,0.738768719,1.49750416,2.555740433,12.1797005,50.49334481,0.363478261,0.114782609
Brendan Haywood,22,WAS,NBA,2001-02,62,2,1266,109,221,109,221,0,0,97,160,143,179,322,29,21,91,50,158,315,0.49321267,0.49321267,0,0.60625,0.49321267,3.099526066,6.28436019,3.099526066,6.28436019,0,0,2.758293839,4.549763033,4.066350711,5.090047393,9.156398104,0.82464455,0.597156398,2.587677725,1.421800948,4.492890995,8.957345972,54.04941661,0,0.7239819
Brian Cardinal,23,DET,NBA,2000-01,15,0,126,10,31,10,26,0,5,11,18,8,15,23,3,7,2,9,27,31,0.322580645,0.384615385,0,0.611111111,0.322580645,2.857142857,8.857142857,2.857142857,7.428571429,0,1.428571429,3.142857143,5.142857143,2.285714286,4.285714286,6.571428571,0.857142857,2,0.571428571,2.571428571,7.714285714,8.857142857,39.82528263,0.161290323,0.580645161
Brian Cook,23,LAL,NBA,2003-04,35,2,442,67,141,67,136,0,5,21,28,31,70,101,20,16,16,17,64,155,0.475177305,0.492647059,0,0.75,0.475177305,5.457013575,11.4841629,5.457013575,11.07692308,0,0.407239819,1.71040724,2.280542986,2.524886878,5.701357466,8.226244344,1.628959276,1.303167421,1.303167421,1.384615385,5.212669683,12.62443439,50.54787373,0.035460993,0.19858156
Brian Scalabrine,23,NJN,NBA,2001-02,28,0,290,23,67,20,57,3,10,11,15,12,39,51,21,9,2,24,39,60,0.343283582,0.350877193,0.3,0.733333333,0.365671642,2.855172414,8.317241379,2.482758621,7.075862069,0.372413793,1.24137931,1.365517241,1.862068966,1.489655172,4.84137931,6.331034483,2.606896552,1.117241379,0.248275862,2.979310345,4.84137931,7.448275862,40.76086957,0.149253731,0.223880597
Briante Weber,23,TOT,NBA,2015-16,7,4,169,14,39,14,34,0,5,3,4,8,17,25,21,9,3,9,12,31,0.358974359,0.411764706,0,0.75,0.358974359,2.982248521,8.307692308,2.982248521,7.24260355,0,1.065088757,0.639053254,0.852071006,1.704142012,3.621301775,5.325443787,4.473372781,1.917159763,0.639053254,1.917159763,2.556213018,6.603550296,38.02747792,0.128205128,0.102564103
Brice Johnson,22,LAC,NBA,2016-17,3,0,9,2,7,2,7,0,0,0,0,1,2,3,1,2,1,1,0,4,0.285714286,0.285714286,0,0,0.285714286,8,28,8,28,0,0,0,0,4,8,12,4,8,4,4,0,16,28.57142857,0,0
Britton Johnsen,24,ORL,NBA,2003-04,20,4,290,17,59,16,47,1,12,7,16,15,30,45,12,7,1,14,28,42,0.288135593,0.340425532,0.083333333,0.4375,0.296610169,2.110344828,7.324137931,1.986206897,5.834482759,0.124137931,1.489655172,0.868965517,1.986206897,1.862068966,3.724137931,5.586206897,1.489655172,0.868965517,0.124137931,1.737931034,3.475862069,5.213793103,31.79890975,0.203389831,0.271186441
Brook Lopez,20,NJN,NBA,2008-09,82,75,2501,448,844,448,842,0,2,172,217,225,440,665,86,44,151,147,257,1068,0.530805687,0.532066508,0,0.792626728,0.530805687,6.448620552,12.1487405,6.448620552,12.11995202,0,0.028788485,2.475809676,3.12355058,3.238704518,6.333466613,9.572171132,1.237904838,0.633346661,2.173530588,2.115953619,3.699320272,15.37305078,56.83995402,0.002369668,0.257109005
Bryce Cotton,22,UTA,NBA,2014-15,15,0,159,29,69,22,49,7,20,15,18,3,15,18,15,4,0,12,6,80,0.420289855,0.448979592,0.35,0.833333333,0.471014493,6.566037736,15.62264151,4.981132075,11.09433962,1.58490566,4.528301887,3.396226415,4.075471698,0.679245283,3.396226415,4.075471698,3.396226415,0.905660377,0,2.716981132,1.358490566,18.11320755,52.00208008,0.289855072,0.260869565
Bryce Dejean-Jones,23,NOP,NBA,2015-16,14,11,279,28,69,16,37,12,32,11,21,8,40,48,15,10,2,11,17,79,0.405797101,0.432432432,0.375,0.523809524,0.492753623,3.612903226,8.903225806,2.064516129,4.774193548,1.548387097,4.129032258,1.419354839,2.709677419,1.032258065,5.161290323,6.193548387,1.935483871,1.290322581,0.258064516,1.419354839,2.193548387,10.19354839,50.48568507,0.463768116,0.304347826
Bryn Forbes,23,SAS,NBA,2016-17,36,0,285,36,99,19,46,17,53,5,6,2,21,23,23,1,0,11,20,94,0.363636364,0.413043478,0.320754717,0.833333333,0.449494949,4.547368421,12.50526316,2.4,5.810526316,2.147368421,6.694736842,0.631578947,0.757894737,0.252631579,2.652631579,2.905263158,2.905263158,0.126315789,0,1.389473684,2.526315789,11.87368421,46.24163715,0.535353535,0.060606061
Buddy Hield,23,TOT,NBA,2016-17,82,55,1888,327,768,179,389,148,379,64,76,35,234,269,121,38,9,101,115,866,0.42578125,0.460154242,0.390501319,0.842105263,0.522135417,6.235169492,14.6440678,3.413135593,7.417372881,2.822033898,7.226694915,1.220338983,1.449152542,0.667372881,4.461864407,5.129237288,2.30720339,0.724576271,0.171610169,1.925847458,2.19279661,16.51271186,54.02775005,0.493489583,0.098958333
C.J. McCollum,22,POR,NBA,2013-14,38,0,476,74,178,44,98,30,80,23,34,7,41,48,27,14,2,35,53,201,0.415730337,0.448979592,0.375,0.676470588,0.5,5.596638655,13.46218487,3.327731092,7.411764706,2.268907563,6.050420168,1.739495798,2.571428571,0.529411765,3.100840336,3.630252101,2.042016807,1.058823529,0.151260504,2.647058824,4.008403361,15.20168067,52.08333333,0.449438202,0.191011236
C.J. Watson,23,GSW,NBA,2007-08,32,0,368,43,101,34,75,9,26,23,29,13,19,32,35,15,0,18,19,118,0.425742574,0.453333333,0.346153846,0.793103448,0.47029703,4.206521739,9.880434783,3.326086957,7.336956522,0.880434783,2.543478261,2.25,2.836956522,1.27173913,1.858695652,3.130434783,3.423913043,1.467391304,0,1.760869565,1.858695652,11.54347826,51.86357243,0.257425743,0.287128713
C.J. Wilcox,24,LAC,NBA,2014-15,21,0,101,16,38,9,19,7,19,2,2,1,6,7,8,3,1,10,7,41,0.421052632,0.473684211,0.368421053,1,0.513157895,5.702970297,13.54455446,3.207920792,6.772277228,2.495049505,6.772277228,0.712871287,0.712871287,0.356435644,2.138613861,2.495049505,2.851485149,1.069306931,0.356435644,3.564356436,2.495049505,14.61386139,52.72633745,0.5,0.052631579
Cameron Bairstow,24,CHI,NBA,2014-15,18,1,64,3,14,3,14,0,0,4,5,6,2,8,1,2,1,3,8,10,0.214285714,0.214285714,0,0.8,0.214285714,1.6875,7.875,1.6875,7.875,0,0,2.25,2.8125,3.375,1.125,4.5,0.5625,1.125,0.5625,1.6875,4.5,5.625,30.86419753,0,0.357142857
Cameron Payne,21,OKC,NBA,2015-16,57,1,698,114,278,78,167,36,111,19,24,9,76,85,108,36,6,44,80,283,0.410071942,0.467065868,0.324324324,0.791666667,0.474820144,5.87965616,14.33810888,4.022922636,8.613180516,1.856733524,5.724928367,0.979942693,1.23782235,0.464183381,3.919770774,4.383954155,5.570200573,1.856733524,0.309455587,2.269340974,4.126074499,14.59598854,49.03659551,0.399280576,0.086330935
Caris LeVert,22,BRK,NBA,2016-17,57,26,1237,171,380,112,196,59,184,67,93,23,165,188,110,49,8,59,91,468,0.45,0.571428571,0.320652174,0.720430108,0.527631579,4.976556184,11.05901374,3.259498787,5.704122878,1.717057397,5.354890865,1.949878739,2.7065481,0.669361358,4.801940178,5.471301536,3.201293452,1.426030719,0.232821342,1.717057397,2.648342765,13.6200485,55.59251164,0.484210526,0.244736842
Carl Landry,24,HOU,NBA,2007-08,42,0,711,135,219,135,218,0,1,72,109,96,111,207,21,17,7,26,98,342,0.616438356,0.619266055,0,0.660550459,0.616438356,6.835443038,11.08860759,6.835443038,11.03797468,0,0.050632911,3.64556962,5.518987342,4.860759494,5.620253165,10.48101266,1.063291139,0.860759494,0.35443038,1.316455696,4.962025316,17.3164557,64.05454001,0.00456621,0.497716895
Carlos Arroyo,22,TOT,NBA,2001-02,37,1,371,49,111,49,109,0,2,13,18,12,28,40,70,11,1,23,30,111,0.441441441,0.449541284,0,0.722222222,0.441441441,4.754716981,10.77088949,4.754716981,10.57681941,0,0.194070081,1.261455526,1.746630728,1.164420485,2.716981132,3.881401617,6.79245283,1.067385445,0.09703504,2.23180593,2.911051213,10.77088949,46.67003027,0.018018018,0.162162162
Carlos Boozer,21,CLE,NBA,2002-03,81,54,2049,331,618,331,617,0,1,148,192,202,407,609,106,59,50,103,224,810,0.535598706,0.536466775,0,0.770833333,0.535598706,5.815519766,10.8579795,5.815519766,10.84040996,0,0.017569546,2.600292826,3.373352855,3.549048316,7.150805271,10.69985359,1.862371889,1.036603221,0.878477306,1.80966325,3.935578331,14.23133236,57.65288691,0.001618123,0.310679612
Carmelo Anthony,19,DEN,NBA,2003-04,82,82,2995,624,1465,555,1251,69,214,408,525,183,315,498,227,97,41,247,225,1725,0.425938567,0.443645084,0.322429907,0.777142857,0.449488055,7.500500835,17.60934891,6.671118531,15.03706177,0.829382304,2.572287145,4.904173623,6.310517529,2.19966611,3.786310518,5.985976628,2.728547579,1.165943239,0.492821369,2.968948247,2.704507513,20.7345576,50.85495283,0.146075085,0.358361775
Caron Butler,22,MIA,NBA,2002-03,78,78,2858,429,1032,395,925,34,107,309,375,135,262,397,213,137,31,192,230,1201,0.415697674,0.427027027,0.317757009,0.824,0.432170543,5.403778866,12.99930021,4.975507348,11.65150455,0.428271519,1.347795661,3.89223233,4.723582925,1.700489853,3.300209937,5.00069979,2.682995101,1.725682295,0.390482855,2.418474458,2.897130861,15.12806158,50.16708438,0.103682171,0.363372093
Carrick Felix,23,CLE,NBA,2013-14,7,0,38,7,14,5,9,2,5,3,4,1,5,6,4,0,0,4,4,19,0.5,0.555555556,0.4,0.75,0.571428571,6.631578947,13.26315789,4.736842105,8.526315789,1.894736842,4.736842105,2.842105263,3.789473684,0.947368421,4.736842105,5.684210526,3.789473684,0,0,3.789473684,3.789473684,18,60.27918782,0.357142857,0.285714286
Cartier Martin,24,CHA,NBA,2008-09,33,1,266,28,77,18,44,10,33,20,25,7,26,33,13,8,4,9,33,86,0.363636364,0.409090909,0.303030303,0.8,0.428571429,3.789473684,10.42105263,2.436090226,5.954887218,1.353383459,4.466165414,2.706766917,3.383458647,0.947368421,3.518796992,4.466165414,1.759398496,1.082706767,0.541353383,1.218045113,4.466165414,11.63909774,48.86363636,0.428571429,0.324675325
Casey Jacobsen,21,PHO,NBA,2002-03,72,0,1147,122,327,70,162,52,165,72,105,29,54,83,73,35,6,55,90,368,0.373088685,0.432098765,0.315151515,0.685714286,0.452599388,3.829119442,10.26329555,2.197035745,5.084568439,1.632083697,5.178727114,2.259808195,3.295553618,0.910200523,1.694856146,2.60505667,2.29119442,1.098517873,0.18831735,1.726242371,2.824760244,11.55013078,49.30332262,0.504587156,0.321100917
Casper Ware,24,PHI,NBA,2013-14,9,0,116,18,42,11,21,7,21,5,6,0,9,9,10,8,0,5,11,48,0.428571429,0.523809524,0.333333333,0.833333333,0.511904762,5.586206897,13.03448276,3.413793103,6.517241379,2.172413793,6.517241379,1.551724138,1.862068966,0,2.793103448,2.793103448,3.103448276,2.482758621,0,1.551724138,3.413793103,14.89655172,53.76344086,0.5,0.142857143
Cedric Bozeman,23,ATL,NBA,2006-07,23,5,199,11,39,9,26,2,13,2,6,3,20,23,9,5,2,9,32,26,0.282051282,0.346153846,0.153846154,0.333333333,0.307692308,1.989949749,7.055276382,1.628140704,4.703517588,0.361809045,2.351758794,0.361809045,1.085427136,0.542713568,3.618090452,4.16080402,1.628140704,0.904522613,0.361809045,1.628140704,5.788944724,4.703517588,31.21998079,0.333333333,0.153846154
Cedric Simmons,21,NOK,NBA,2006-07,43,4,534,55,132,55,132,0,0,16,33,44,63,107,12,8,23,22,75,126,0.416666667,0.416666667,0,0.484848485,0.416666667,3.707865169,8.898876404,3.707865169,8.898876404,0,0,1.078651685,2.224719101,2.966292135,4.247191011,7.213483146,0.808988764,0.539325843,1.550561798,1.483146067,5.056179775,8.494382022,42.997543,0,0.25
Chandler Parsons,23,HOU,NBA,2011-12,63,57,1804,248,549,188,371,60,178,43,78,90,210,300,134,73,29,81,142,599,0.451730419,0.506738544,0.337078652,0.551282051,0.506375228,4.949002217,10.9556541,3.751662971,7.403547672,1.197339246,3.55210643,0.858093126,1.55654102,1.796008869,4.190687361,5.986696231,2.67405765,1.456762749,0.578713969,1.616407982,2.833702882,11.95343681,51.34403072,0.324225865,0.142076503
Channing Frye,22,NYK,NBA,2005-06,65,14,1572,305,640,302,631,3,9,189,229,138,236,374,53,30,47,97,200,802,0.4765625,0.478605388,0.333333333,0.825327511,0.47890625,6.984732824,14.65648855,6.916030534,14.45038168,0.06870229,0.20610687,4.328244275,5.244274809,3.160305344,5.404580153,8.564885496,1.213740458,0.687022901,1.076335878,2.221374046,4.580152672,18.36641221,54.13359253,0.0140625,0.3578125
Charles Jenkins,22,GSW,NBA,2011-12,51,28,893,130,291,127,271,3,20,34,39,8,60,68,170,33,6,60,85,297,0.446735395,0.468634686,0.15,0.871794872,0.451890034,5.240761478,11.731243,5.119820829,10.924972,0.120940649,0.806270997,1.370660694,1.572228443,0.322508399,2.41881299,2.741321389,6.853303471,1.330347144,0.241881299,2.41881299,3.426651736,11.9731243,48.18925234,0.068728522,0.134020619
Charlie Bell,22,TOT,NBA,2001-02,7,0,44,3,11,3,5,0,6,2,2,2,3,5,2,0,0,5,3,8,0.272727273,0.6,0,1,0.272727273,2.454545455,9,2.454545455,4.090909091,0,4.909090909,1.636363636,1.636363636,1.636363636,2.454545455,4.090909091,1.636363636,0,0,4.090909091,2.454545455,6.545454545,33.67003367,0.545454545,0.181818182
Charlie Villanueva,21,TOR,NBA,2005-06,81,36,2361,435,940,365,726,70,214,113,160,181,340,521,88,60,63,99,247,1053,0.462765957,0.502754821,0.327102804,0.70625,0.5,6.632782719,14.33290978,5.565438374,11.06988564,1.067344346,3.263024142,1.722998729,2.439644219,2.759847522,5.184243964,7.944091487,1.34180432,0.914866582,0.960609911,1.50952986,3.766200762,16.05590851,52.10807601,0.227659574,0.170212766
