Player,Age,Tm,Lg,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%,eFG%,FG/36,FGA/36,2P/36,2PA/36,3P/36,3PA/36,FT/36,FTA/36,ORB/36,DRB/36,TRB/36,AST/36,STL/36,BLK/36,TOV/36,PF/36,PTS/36,TS%,FTr,3PAr
Shabazz Napier,23,MIA,NBA,2014-15,51,10,1012,87,228,44,110,43,118,44,56,17,96,113,130,40,4,81,76,261,0.381578947368,0.4,0.364406779661,0.785714285714,0.475877192982,3.09486166008,8.11067193676,1.5652173913,3.91304347826,1.52964426877,4.1976284585,1.5652173913,1.99209486166,0.604743083004,3.41501976285,4.01976284585,4.62450592885,1.42292490119,0.142292490119,2.8814229249,2.70355731225,9.28458498024,51.6545281824,0.245614035088,0.517543859649
Shane Larkin,21,DAL,NBA,2013-14,48,0,489,52,137,40,99,12,38,16,25,11,31,42,71,26,1,39,46,132,0.379562043796,0.40404040404,0.315789473684,0.64,0.423357664234,3.8282208589,10.0858895706,2.94478527607,7.28834355828,0.883435582822,2.79754601227,1.17791411043,1.84049079755,0.80981595092,2.28220858896,3.09202453988,5.22699386503,1.91411042945,0.0736196319018,2.87116564417,3.38650306748,9.71779141104,44.5945945946,0.182481751825,0.277372262774
Shawn Long,24,PHI,NBA,2016-17,18,0,234,61,109,54,90,7,19,19,35,41,44,85,13,9,9,13,49,148,0.559633027523,0.6,0.368421052632,0.542857142857,0.591743119266,9.38461538462,16.7692307692,8.30769230769,13.8461538462,1.07692307692,2.92307692308,2.92307692308,5.38461538462,6.30769230769,6.76923076923,13.0769230769,2.0,1.38461538462,1.38461538462,2.0,7.53846153846,22.7692307692,59.4855305466,0.321100917431,0.174311926606
Shayne Whittington,23,IND,NBA,2014-15,20,0,108,19,42,18,36,1,6,18,23,10,19,29,6,5,2,5,18,57,0.452380952381,0.5,0.166666666667,0.782608695652,0.464285714286,6.33333333333,14.0,6.0,12.0,0.333333333333,2.0,6.0,7.66666666667,3.33333333333,6.33333333333,9.66666666667,2.0,1.66666666667,0.666666666667,1.66666666667,6.0,19.0,54.681504221,0.547619047619,0.142857142857
Sheldon McClellan,24,WAS,NBA,2016-17,30,3,287,30,75,23,45,7,30,23,27,4,30,34,15,8,2,5,17,90,0.4,0.511111111111,0.233333333333,0.851851851852,0.446666666667,3.76306620209,9.40766550523,2.8850174216,5.64459930314,0.878048780488,3.76306620209,2.8850174216,3.38675958188,0.501742160279,3.76306620209,4.26480836237,1.88153310105,1.00348432056,0.250871080139,0.627177700348,2.13240418118,11.2891986063,51.7955801105,0.36,0.4
Shelvin Mack,21,WAS,NBA,2011-12,64,0,779,88,220,76,178,12,42,42,59,12,80,92,131,28,2,48,50,230,0.4,0.426966292135,0.285714285714,0.71186440678,0.427272727273,4.06675224647,10.1668806162,3.51219512195,8.22593068036,0.554557124519,1.94094993582,1.94094993582,2.72657252888,0.554557124519,3.69704749679,4.25160462131,6.05391527599,1.29396662388,0.0924261874198,2.21822849807,2.31065468549,10.6290115533,46.7555700114,0.268181818182,0.190909090909
Sherron Collins,23,CHA,NBA,2010-11,20,0,66,7,25,5,15,2,10,1,1,0,5,5,8,2,0,4,2,17,0.28,0.333333333333,0.2,1.0,0.32,3.81818181818,13.6363636364,2.72727272727,8.18181818182,1.09090909091,5.45454545455,0.545454545455,0.545454545455,0.0,2.72727272727,2.72727272727,4.36363636364,1.09090909091,0.0,2.18181818182,1.09090909091,9.27272727273,33.4119496855,0.04,0.4
Sim Bhullar,22,SAC,NBA,2014-15,3,0,3,1,2,1,2,0,0,0,0,0,1,1,1,0,1,0,0,2,0.5,0.5,0.0,0.0,0.5,12.0,24.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,0.0,0.0,24.0,50.0,0.0,0.0
Skal Labissiere,20,SAC,NBA,2016-17,33,12,612,117,218,114,210,3,8,52,74,51,111,162,27,16,13,37,64,289,0.536697247706,0.542857142857,0.375,0.702702702703,0.543577981651,6.88235294118,12.8235294118,6.70588235294,12.3529411765,0.176470588235,0.470588235294,3.05882352941,4.35294117647,3.0,6.52941176471,9.52941176471,1.58823529412,0.941176470588,0.764705882353,2.17647058824,3.76470588235,17.0,57.6708173691,0.339449541284,0.0366972477064
Solomon Alabi,22,TOR,NBA,2010-11,12,0,59,3,15,3,15,0,0,0,2,7,7,14,2,2,2,3,5,6,0.2,0.2,0.0,0.0,0.2,1.83050847458,9.15254237288,1.83050847458,9.15254237288,0.0,0.0,0.0,1.22033898305,4.27118644068,4.27118644068,8.54237288136,1.22033898305,1.22033898305,1.22033898305,1.83050847458,3.05084745763,3.66101694915,18.8916876574,0.133333333333,0.0
Solomon Hill,22,IND,NBA,2013-14,28,0,226,17,40,10,17,7,23,6,7,9,32,41,12,5,2,13,19,47,0.425,0.588235294118,0.304347826087,0.857142857143,0.5125,2.70796460177,6.37168141593,1.59292035398,2.70796460177,1.11504424779,3.66371681416,0.955752212389,1.11504424779,1.43362831858,5.09734513274,6.53097345133,1.91150442478,0.796460176991,0.318584070796,2.07079646018,3.02654867257,7.48672566372,54.5496750232,0.175,0.575
Spencer Dinwiddie,21,DET,NBA,2014-15,34,1,455,51,169,39,104,12,65,31,34,4,44,48,104,19,6,33,53,145,0.301775147929,0.375,0.184615384615,0.911764705882,0.337278106509,4.03516483516,13.3714285714,3.08571428571,8.22857142857,0.949450549451,5.14285714286,2.45274725275,2.69010989011,0.316483516484,3.48131868132,3.7978021978,8.22857142857,1.5032967033,0.474725274725,2.61098901099,4.19340659341,11.4725274725,39.4107414655,0.201183431953,0.384615384615
Stanley Johnson,19,DET,NBA,2015-16,73,6,1687,225,600,162,395,63,205,80,102,58,248,306,118,55,12,114,178,593,0.375,0.410126582278,0.307317073171,0.78431372549,0.4275,4.80142264375,12.8037937167,3.4570243035,8.4291641968,1.34439834025,4.37462951986,1.70717249555,2.17664493183,1.23770005928,5.29223473622,6.52993479549,2.51807943094,1.17368109069,0.256075874333,2.43272080616,3.79845880261,12.6544161233,45.9775462101,0.17,0.341666666667
Steven Adams,20,OKC,NBA,2013-14,81,20,1197,93,185,93,185,0,0,79,136,142,190,332,43,40,57,71,203,265,0.502702702703,0.502702702703,0.0,0.580882352941,0.502702702703,2.7969924812,5.56390977444,2.7969924812,5.56390977444,0.0,0.0,2.37593984962,4.09022556391,4.27067669173,5.71428571429,9.98496240602,1.29323308271,1.2030075188,1.71428571429,2.13533834586,6.10526315789,7.96992481203,54.1169743506,0.735135135135,0.0
T.J. McConnell,23,PHI,NBA,2015-16,81,17,1606,218,464,187,375,31,89,26,41,43,207,250,367,95,10,140,114,493,0.469827586207,0.498666666667,0.348314606742,0.634146341463,0.503232758621,4.88667496887,10.400996264,4.19178082192,8.40597758406,0.694894146949,1.99501867995,0.582814445828,0.919053549191,0.963885429639,4.6400996264,5.60398505604,8.22665006227,2.1295143213,0.224159402242,3.13823163138,2.55541718555,11.0510585305,51.1368351174,0.0883620689655,0.191810344828
T.J. Warren,21,PHO,NBA,2014-15,40,1,614,113,214,108,193,5,21,14,19,41,44,85,25,18,9,27,51,245,0.528037383178,0.559585492228,0.238095238095,0.736842105263,0.539719626168,6.62540716612,12.5472312704,6.332247557,11.3159609121,0.293159609121,1.23127035831,0.820846905537,1.11400651466,2.40390879479,2.57980456026,4.98371335505,1.4657980456,1.05537459283,0.527687296417,1.58306188925,2.99022801303,14.3648208469,55.0908436769,0.088785046729,0.0981308411215
Tarik Black,23,TOT,NBA,2014-15,63,39,1196,157,273,157,272,0,1,65,118,142,226,368,42,19,24,48,158,379,0.575091575092,0.577205882353,0.0,0.550847457627,0.575091575092,4.72575250836,8.21739130435,4.72575250836,8.1872909699,0.0,0.0301003344482,1.95652173913,3.55183946488,4.27424749164,6.80267558528,11.0769230769,1.26421404682,0.571906354515,0.722408026756,1.44481605351,4.75585284281,11.4080267559,58.3220485042,0.432234432234,0.003663003663
Terrence Jones,21,HOU,NBA,2012-13,19,0,276,43,94,38,75,5,19,13,17,28,37,65,15,12,19,13,21,104,0.457446808511,0.506666666667,0.263157894737,0.764705882353,0.484042553191,5.60869565217,12.2608695652,4.95652173913,9.78260869565,0.652173913043,2.47826086957,1.69565217391,2.21739130435,3.65217391304,4.82608695652,8.47826086957,1.95652173913,1.5652173913,2.47826086957,1.69565217391,2.73913043478,13.5652173913,51.2416239653,0.18085106383,0.202127659574
Terrence Ross,21,TOR,NBA,2012-13,73,2,1239,186,457,121,261,65,196,30,42,35,109,144,53,43,14,48,122,467,0.407002188184,0.463601532567,0.331632653061,0.714285714286,0.478118161926,5.40435835351,13.2784503632,3.51573849879,7.58353510896,1.88861985472,5.69491525424,0.871670702179,1.22033898305,1.01694915254,3.16707021792,4.18401937046,1.53995157385,1.24939467312,0.406779661017,1.39467312349,3.54479418886,13.5690072639,49.1082695382,0.0919037199125,0.428884026258
Terry Rozier,21,BOS,NBA,2015-16,39,0,311,29,106,23,79,6,27,8,10,24,39,63,37,6,1,19,23,72,0.27358490566,0.291139240506,0.222222222222,0.8,0.301886792453,3.35691318328,12.270096463,2.66237942122,9.14469453376,0.694533762058,3.12540192926,0.926045016077,1.1575562701,2.77813504823,4.51446945338,7.29260450161,4.28295819936,0.694533762058,0.11575562701,2.19935691318,2.66237942122,8.33440514469,32.6086956522,0.0943396226415,0.254716981132
Thomas Robinson,21,TOT,NBA,2012-13,70,0,1056,138,321,138,320,0,1,57,109,122,193,315,46,41,26,88,124,333,0.429906542056,0.43125,0.0,0.522935779817,0.429906542056,4.70454545455,10.9431818182,4.70454545455,10.9090909091,0.0,0.0340909090909,1.94318181818,3.71590909091,4.15909090909,6.57954545455,10.7386363636,1.56818181818,1.39772727273,0.886363636364,3.0,4.22727272727,11.3522727273,45.1268430182,0.339563862928,0.00311526479751
Tim Frazier,24,TOT,NBA,2014-15,11,3,239,21,61,16,44,5,17,10,21,6,22,28,60,8,0,25,26,57,0.344262295082,0.363636363636,0.294117647059,0.47619047619,0.385245901639,3.16317991632,9.18828451883,2.410041841,6.62761506276,0.753138075314,2.56066945607,1.50627615063,3.16317991632,0.903765690377,3.31380753138,4.21757322176,9.03765690377,1.2050209205,0.0,3.76569037657,3.91631799163,8.58577405858,40.5751708428,0.344262295082,0.27868852459
Tim Hardaway,21,NYK,NBA,2013-14,81,1,1875,294,687,164,329,130,358,106,128,19,102,121,66,44,7,47,144,824,0.427947598253,0.498480243161,0.36312849162,0.828125,0.522561863173,5.6448,13.1904,3.1488,6.3168,2.496,6.8736,2.0352,2.4576,0.3648,1.9584,2.3232,1.2672,0.8448,0.1344,0.9024,2.7648,15.8208,55.4270031749,0.186317321689,0.521106259098
Tim Quarterman,22,POR,NBA,2016-17,16,0,80,13,29,8,16,5,13,0,3,4,10,14,11,2,3,11,6,31,0.448275862069,0.5,0.384615384615,0.0,0.534482758621,5.85,13.05,3.6,7.2,2.25,5.85,0.0,1.35,1.8,4.5,6.3,4.95,0.9,1.35,4.95,2.7,13.95,51.1213720317,0.103448275862,0.448275862069
Tobias Harris,19,MIL,NBA,2011-12,42,9,479,79,169,73,146,6,23,44,54,30,71,101,22,13,7,31,45,208,0.467455621302,0.5,0.260869565217,0.814814814815,0.485207100592,5.93736951983,12.7014613779,5.48643006263,10.9728601253,0.450939457203,1.72860125261,3.30688935282,4.05845511482,2.25469728601,5.33611691023,7.59081419624,1.65344467641,0.977035490605,0.526096033403,2.32985386221,3.38204592902,15.6325678497,53.9531023034,0.319526627219,0.136094674556
Tony Mitchell,24,MIL,NBA,2013-14,3,0,10,3,5,3,4,0,1,0,0,1,0,1,1,1,0,0,0,6,0.6,0.75,0.0,0.0,0.6,10.8,18.0,10.8,14.4,0.0,3.6,0.0,0.0,3.6,0.0,3.6,3.6,3.6,0.0,0.0,0.0,21.6,60.0,0.0,0.2
Tony Mitchell Jr.,21,DET,NBA,2013-14,21,0,79,5,12,4,11,1,1,11,19,15,11,26,2,6,3,4,9,22,0.416666666667,0.363636363636,1.0,0.578947368421,0.458333333333,2.27848101266,5.46835443038,1.82278481013,5.01265822785,0.455696202532,0.455696202532,5.01265822785,8.6582278481,6.83544303797,5.01265822785,11.8481012658,0.911392405063,2.73417721519,1.36708860759,1.82278481013,4.10126582278,10.0253164557,54.0275049116,1.58333333333,0.0833333333333
Tony Snell,22,CHI,NBA,2013-14,77,12,1231,129,336,72,158,57,178,31,41,19,105,124,68,29,15,44,84,346,0.383928571429,0.455696202532,0.320224719101,0.756097560976,0.46875,3.77254264825,9.82615759545,2.10560519903,4.62063363119,1.66693744923,5.20552396426,0.906580016247,1.19902518278,0.555645816409,3.07067424858,3.62632006499,1.98862713241,0.848090982941,0.438667749797,1.28675873274,2.45653939886,10.118602762,48.8645350808,0.122023809524,0.529761904762
Tony Wroten,19,MEM,NBA,2012-13,35,0,272,33,86,29,70,4,16,21,29,13,15,28,43,8,4,29,34,91,0.383720930233,0.414285714286,0.25,0.724137931034,0.406976744186,4.36764705882,11.3823529412,3.83823529412,9.26470588235,0.529411764706,2.11764705882,2.77941176471,3.83823529412,1.72058823529,1.98529411765,3.70588235294,5.69117647059,1.05882352941,0.529411764706,3.83823529412,4.5,12.0441176471,46.0712839206,0.337209302326,0.186046511628
Toure' Murry,24,NYK,NBA,2013-14,51,0,373,56,129,51,117,5,12,23,39,13,31,44,49,19,1,34,46,140,0.434108527132,0.435897435897,0.416666666667,0.589743589744,0.453488372093,5.40482573727,12.4504021448,4.92225201072,11.2922252011,0.482573726542,1.1581769437,2.21983914209,3.76407506702,1.25469168901,2.99195710456,4.24664879357,4.72922252011,1.83378016086,0.0965147453083,3.28150134048,4.43967828418,13.5120643432,47.8927203065,0.302325581395,0.093023255814
Travis Leslie,21,LAC,NBA,2011-12,10,0,45,5,14,5,14,0,0,4,9,6,3,9,5,2,2,2,4,14,0.357142857143,0.357142857143,0.0,0.444444444444,0.357142857143,4.0,11.2,4.0,11.2,0.0,0.0,3.2,7.2,4.8,2.4,7.2,4.0,1.6,1.6,1.6,3.2,11.2,38.9755011136,0.642857142857,0.0
Travis Wear,24,NYK,NBA,2014-15,51,1,672,84,209,73,179,11,30,20,26,31,75,106,40,15,11,35,55,199,0.401913875598,0.40782122905,0.366666666667,0.769230769231,0.428229665072,4.5,11.1964285714,3.91071428571,9.58928571429,0.589285714286,1.60714285714,1.07142857143,1.39285714286,1.66071428571,4.01785714286,5.67857142857,2.14285714286,0.803571428571,0.589285714286,1.875,2.94642857143,10.6607142857,45.1369987298,0.124401913876,0.143540669856
Treveon Graham,23,CHO,NBA,2016-17,27,1,189,19,40,10,25,9,15,10,15,5,17,22,6,6,1,3,18,57,0.475,0.4,0.6,0.666666666667,0.5875,3.61904761905,7.61904761905,1.90476190476,4.7619047619,1.71428571429,2.85714285714,1.90476190476,2.85714285714,0.952380952381,3.2380952381,4.19047619048,1.14285714286,1.14285714286,0.190476190476,0.571428571429,3.42857142857,10.8571428571,61.1587982833,0.375,0.375
Trevor Booker,23,WAS,NBA,2010-11,65,14,1063,139,253,139,252,0,1,68,101,98,153,251,35,29,42,38,115,346,0.549407114625,0.551587301587,0.0,0.673267326733,0.549407114625,4.7074317968,8.56820319849,4.7074317968,8.53433678269,0.0,0.0338664158043,2.30291627469,3.42050799624,3.31890874882,5.18156161806,8.50047036689,1.18532455315,0.982126058325,1.42238946378,1.28692380056,3.8946378175,11.7177798683,58.1629908553,0.399209486166,0.00395256916996
Trey Burke,21,UTA,NBA,2013-14,70,68,2262,341,897,230,561,111,336,102,113,37,171,208,396,42,6,131,145,895,0.380156075808,0.409982174688,0.330357142857,0.902654867257,0.442028985507,5.42705570292,14.275862069,3.66047745358,8.92838196286,1.76657824934,5.3474801061,1.62334217507,1.79840848806,0.588859416446,2.72148541114,3.31034482759,6.3023872679,0.668435013263,0.0954907161804,2.0848806366,2.30769230769,14.2440318302,47.2684637485,0.125975473802,0.374581939799
Trey Lyles,20,UTA,NBA,2015-16,80,33,1382,191,436,142,308,49,128,57,82,59,240,299,59,26,18,65,114,488,0.438073394495,0.461038961039,0.3828125,0.69512195122,0.494266055046,4.97539797395,11.3574529667,3.6989869754,8.02315484805,1.27641099855,3.33429811867,1.48480463097,2.13603473227,1.53690303907,6.2518089725,7.78871201158,1.53690303907,0.677279305355,0.468885672938,1.69319826339,2.96960926194,12.7120115774,51.686154889,0.188073394495,0.293577981651
Trey Thompkins,21,LAC,NBA,2011-12,24,0,119,24,61,20,48,4,13,5,7,4,20,24,3,3,3,6,10,57,0.393442622951,0.416666666667,0.307692307692,0.714285714286,0.426229508197,7.26050420168,18.4537815126,6.05042016807,14.5210084034,1.21008403361,3.93277310924,1.51260504202,2.11764705882,1.21008403361,6.05042016807,7.26050420168,0.90756302521,0.90756302521,0.90756302521,1.81512605042,3.02521008403,17.243697479,44.4756554307,0.114754098361,0.213114754098
Tristan Thompson,20,CLE,NBA,2011-12,60,25,1424,194,442,194,440,0,2,106,192,187,202,389,27,27,62,81,134,494,0.438914027149,0.440909090909,0.0,0.552083333333,0.438914027149,4.90449438202,11.1741573034,4.90449438202,11.1235955056,0.0,0.0505617977528,2.6797752809,4.85393258427,4.72752808989,5.10674157303,9.83426966292,0.682584269663,0.682584269663,1.56741573034,2.04775280899,3.38764044944,12.4887640449,46.9153624069,0.434389140271,0.00452488687783
Troy Daniels,22,HOU,NBA,2013-14,5,1,75,15,31,3,6,12,25,0,0,0,4,4,5,0,0,3,6,42,0.483870967742,0.5,0.48,0.0,0.677419354839,7.2,14.88,1.44,2.88,5.76,12.0,0.0,0.0,0.0,1.92,1.92,2.4,0.0,0.0,1.44,2.88,20.16,67.7419354839,0.0,0.806451612903
Troy Williams,22,TOT,NBA,2016-17,30,16,557,73,167,55,105,18,62,21,32,15,54,69,25,27,10,33,60,185,0.437125748503,0.52380952381,0.290322580645,0.65625,0.491017964072,4.71813285458,10.7935368043,3.55475763016,6.78635547576,1.16337522442,4.00718132855,1.35727109515,2.06822262118,0.96947935368,3.49012567325,4.45960502693,1.6157989228,1.74506283662,0.64631956912,2.1328545781,3.87791741472,11.9569120287,51.0823945218,0.191616766467,0.37125748503
Tyler Ennis,20,TOT,NBA,2014-15,33,1,411,52,144,40,101,12,43,5,7,7,28,35,73,18,5,42,36,121,0.361111111111,0.39603960396,0.279069767442,0.714285714286,0.402777777778,4.55474452555,12.6131386861,3.50364963504,8.84671532847,1.05109489051,3.76642335766,0.43795620438,0.613138686131,0.613138686131,2.45255474453,3.06569343066,6.39416058394,1.57664233577,0.43795620438,3.67883211679,3.15328467153,10.598540146,41.134076693,0.0486111111111,0.298611111111
Tyler Honeycutt,21,SAC,NBA,2011-12,15,0,88,8,24,7,21,1,3,3,5,3,11,14,7,4,3,2,3,20,0.333333333333,0.333333333333,0.333333333333,0.6,0.354166666667,3.27272727273,9.81818181818,2.86363636364,8.59090909091,0.409090909091,1.22727272727,1.22727272727,2.04545454545,1.22727272727,4.5,5.72727272727,2.86363636364,1.63636363636,1.22727272727,0.818181818182,1.22727272727,8.18181818182,38.1679389313,0.208333333333,0.125
Tyler Johnson,22,MIA,NBA,2014-15,32,2,603,70,167,52,119,18,48,32,47,14,67,81,42,33,9,30,42,190,0.419161676647,0.436974789916,0.375,0.68085106383,0.473053892216,4.17910447761,9.97014925373,3.10447761194,7.10447761194,1.07462686567,2.86567164179,1.91044776119,2.80597014925,0.835820895522,4.0,4.83582089552,2.50746268657,1.97014925373,0.537313432836,1.79104477612,2.50746268657,11.3432835821,50.6180733163,0.281437125749,0.287425149701
Tyler Ulis,21,PHO,NBA,2016-17,61,15,1123,184,437,163,358,21,79,55,71,20,75,95,226,48,5,77,73,444,0.421052631579,0.45530726257,0.26582278481,0.774647887324,0.445080091533,5.89848619768,14.0089047195,5.22528940338,11.4764024933,0.673196794301,2.53250222618,1.76313446126,2.27604630454,0.641139804096,2.40427426536,3.04541406946,7.24487978629,1.53873552983,0.160284951024,2.46838824577,2.34016028495,14.2333036509,47.4115838032,0.162471395881,0.180778032037
Tyler Zeller,23,CLE,NBA,2012-13,77,55,2033,245,559,245,555,0,4,120,157,159,279,438,96,35,70,95,251,610,0.438282647585,0.441441441441,0.0,0.764331210191,0.438282647585,4.33841613379,9.89867191343,4.33841613379,9.82784062961,0.0,0.070831283817,2.12493851451,2.78012788982,2.81554353173,4.94048204624,7.75602557796,1.69995081161,0.619773733399,1.2395474668,1.68224299065,4.44466305952,10.8017707821,48.5606929054,0.280858676208,0.00715563506261
Tyshawn Taylor,22,BRK,NBA,2012-13,38,0,221,32,87,26,74,6,13,15,27,2,16,18,21,13,0,25,25,85,0.367816091954,0.351351351351,0.461538461538,0.555555555556,0.402298850575,5.21266968326,14.1719457014,4.23529411765,12.0542986425,0.977375565611,2.11764705882,2.44343891403,4.39819004525,0.325791855204,2.60633484163,2.93212669683,3.42081447964,2.11764705882,0.0,4.07239819005,4.07239819005,13.8461538462,42.9813915858,0.310344827586,0.149425287356
Tyus Jones,19,MIN,NBA,2015-16,37,0,573,56,156,40,103,16,53,28,39,7,40,47,108,31,3,33,33,156,0.358974358974,0.388349514563,0.301886792453,0.717948717949,0.410256410256,3.51832460733,9.80104712042,2.51308900524,6.47120418848,1.00523560209,3.32984293194,1.75916230366,2.4502617801,0.439790575916,2.51308900524,2.95287958115,6.78534031414,1.94764397906,0.188481675393,2.07329842932,2.07329842932,9.80104712042,45.045045045,0.25,0.339743589744
Vander Blue,21,BOS,NBA,2013-14,3,0,15,2,4,2,3,0,1,1,5,0,3,3,1,0,0,2,1,5,0.5,0.666666666667,0.0,0.2,0.5,4.8,9.6,4.8,7.2,0.0,2.4,2.4,12.0,0.0,7.2,7.2,2.4,0.0,0.0,4.8,2.4,12.0,40.3225806452,1.25,0.25
Vernon Macklin,25,DET,NBA,2011-12,23,0,135,19,35,19,35,0,0,8,14,14,20,34,5,4,4,3,9,46,0.542857142857,0.542857142857,0.0,0.571428571429,0.542857142857,5.06666666667,9.33333333333,5.06666666667,9.33333333333,0.0,0.0,2.13333333333,3.73333333333,3.73333333333,5.33333333333,9.06666666667,1.33333333333,1.06666666667,1.06666666667,0.8,2.4,12.2666666667,55.879494655,0.4,0.0
Victor Oladipo,21,ORL,NBA,2013-14,80,44,2487,392,936,318,710,74,226,248,318,43,286,329,327,129,37,256,210,1106,0.418803418803,0.447887323944,0.327433628319,0.779874213836,0.458333333333,5.67430639324,13.548854041,4.60313630881,10.2774427021,1.07117008444,3.27141133896,3.58986731001,4.60313630881,0.622436670688,4.13992762364,4.76236429433,4.73341375151,1.86731001206,0.53558504222,3.7056694813,3.03980699638,16.0096501809,51.3978734478,0.339743589744,0.241452991453
Wade Baldwin,20,MEM,NBA,2016-17,33,1,405,36,115,33,93,3,22,31,37,11,35,46,61,18,7,40,40,106,0.313043478261,0.354838709677,0.136363636364,0.837837837838,0.326086956522,3.2,10.2222222222,2.93333333333,8.26666666667,0.266666666667,1.95555555556,2.75555555556,3.28888888889,0.977777777778,3.11111111111,4.08888888889,5.42222222222,1.6,0.622222222222,3.55555555556,3.55555555556,9.42222222222,40.3717245582,0.321739130435,0.191304347826
Wayne Selden,22,TOT,NBA,2016-17,14,5,236,25,58,18,30,7,28,14,22,1,15,16,13,6,1,12,18,71,0.431034482759,0.6,0.25,0.636363636364,0.491379310345,3.81355932203,8.84745762712,2.74576271186,4.57627118644,1.06779661017,4.27118644068,2.13559322034,3.35593220339,0.152542372881,2.28813559322,2.4406779661,1.98305084746,0.915254237288,0.152542372881,1.83050847458,2.74576271186,10.8305084746,52.4527186761,0.379310344828,0.48275862069
Wesley Johnson,23,MIN,NBA,2010-11,79,63,2069,271,682,168,393,103,289,64,92,51,189,240,148,58,54,95,163,709,0.397360703812,0.427480916031,0.356401384083,0.695652173913,0.472873900293,4.71532141131,11.8666022233,2.92315128081,6.8380860319,1.7921701305,5.0285161914,1.11358144031,1.60077332044,0.887385210246,3.28854519091,4.17593040116,2.57515708072,1.00918318028,0.939584340261,1.65297245046,2.83615273079,12.3363943934,49.0671022035,0.134897360704,0.423753665689
Will Barton,22,POR,NBA,2012-13,73,5,894,118,309,109,244,9,65,50,65,36,109,145,58,34,9,60,56,295,0.381877022654,0.446721311475,0.138461538462,0.769230769231,0.39644012945,4.75167785235,12.4429530201,4.38926174497,9.8255033557,0.362416107383,2.61744966443,2.01342281879,2.61744966443,1.44966442953,4.38926174497,5.8389261745,2.3355704698,1.36912751678,0.362416107383,2.41610738255,2.25503355705,11.8791946309,43.6907582938,0.210355987055,0.210355987055
Will Cherry,23,CLE,NBA,2014-15,8,0,69,5,19,3,10,2,9,3,6,1,4,5,8,6,1,4,10,15,0.263157894737,0.3,0.222222222222,0.5,0.315789473684,2.60869565217,9.91304347826,1.5652173913,5.21739130435,1.04347826087,4.69565217391,1.5652173913,3.13043478261,0.521739130435,2.08695652174,2.60869565217,4.17391304348,3.13043478261,0.521739130435,2.08695652174,5.21739130435,7.82608695652,34.6580406654,0.315789473684,0.473684210526
Willie Cauley-Stein,22,SAC,NBA,2015-16,66,39,1412,191,339,191,337,0,2,81,125,134,218,352,37,48,66,46,146,463,0.563421828909,0.566765578635,0.0,0.648,0.563421828909,4.86968838527,8.64305949008,4.86968838527,8.59206798867,0.0,0.0509915014164,2.06515580737,3.18696883853,3.4164305949,5.55807365439,8.97450424929,0.943342776204,1.22379603399,1.68271954674,1.17280453258,3.7223796034,11.8045325779,58.7563451777,0.368731563422,0.00589970501475
Willie Reed,25,BRK,NBA,2015-16,39,2,426,76,133,76,133,0,0,30,55,49,73,122,10,6,30,16,47,182,0.571428571429,0.571428571429,0.0,0.545454545455,0.571428571429,6.42253521127,11.2394366197,6.42253521127,11.2394366197,0.0,0.0,2.53521126761,4.64788732394,4.14084507042,6.16901408451,10.3098591549,0.845070422535,0.507042253521,2.53521126761,1.35211267606,3.97183098592,15.3802816901,57.8880407125,0.413533834586,0.0
Willie Warren,21,LAC,NBA,2010-11,19,0,134,13,35,8,20,5,15,6,8,1,11,12,27,6,0,8,16,37,0.371428571429,0.4,0.333333333333,0.75,0.442857142857,3.49253731343,9.40298507463,2.14925373134,5.37313432836,1.34328358209,4.02985074627,1.61194029851,2.14925373134,0.268656716418,2.9552238806,3.22388059701,7.25373134328,1.61194029851,0.0,2.14925373134,4.29850746269,9.94029850746,48.0269989616,0.228571428571,0.428571428571
Xavier Henry,19,MEM,NBA,2010-11,38,16,527,65,160,63,143,2,17,33,52,9,28,37,18,11,3,13,48,165,0.40625,0.440559440559,0.117647058824,0.634615384615,0.4125,4.44022770398,10.9297912713,4.30360531309,9.76850094877,0.136622390892,1.16129032258,2.25426944972,3.55218216319,0.614800759013,1.91271347249,2.5275142315,1.22960151803,0.751423149905,0.204933586338,0.888045540797,3.2789373814,11.2713472486,45.1115485564,0.325,0.10625
Xavier Munford,23,MEM,NBA,2015-16,14,0,244,32,77,23,54,9,23,7,14,3,28,31,22,13,3,15,25,80,0.415584415584,0.425925925926,0.391304347826,0.5,0.474025974026,4.72131147541,11.3606557377,3.39344262295,7.96721311475,1.32786885246,3.39344262295,1.03278688525,2.06557377049,0.44262295082,4.13114754098,4.5737704918,3.24590163934,1.91803278689,0.44262295082,2.2131147541,3.68852459016,11.8032786885,48.1000481,0.181818181818,0.298701298701
