Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OBPM,DBPM,BPM,FG_PER_40,FGA_PER_40,2P_PER_40,2PA_PER_40,3P_PER_40,3PA_PER_40,FT_PER_40,FTA_PER_40,ORB_PER_40,DRB_PER_40,TRB_PER_40,AST_PER_40,STL_PER_40,BLK_PER_40,TOV_PER_40,PF_PER_40,PTS_PER_40,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,TS_PCT,3PAr,FTr
Alex Scales,62,1909,343,799,239,477,104,322,157,207,0,0,317,176,70,36,0,0,947,0.0,3.5,2.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.187008905,16.74174961,5.007857517,9.994761655,2.179151388,6.746987952,3.289680461,4.337349398,0.0,0.0,6.642221058,3.687794657,1.466736511,0.754321634,0.0,0.0,19.84284966,0.42928660826,0.501048218029,0.32298136646,0.75845410628,0.49436795995,53.1974653964,0.403003754693,0.259073842303
Alex Stepheson,62,1841,233,450,233,450,0,0,103,204,204,310,514,14,17,83,101,143,569,572.0,2.3,3.7,6.0,17.33927213,14.47202607,19.24942966,16.86072787,2.071645845,0.517816404,5.621835959,15.91455731,20.01493753,-0.196360674,1.021075502,0.824714829,5.062466051,9.777294948,5.062466051,9.777294948,0.0,0.0,2.237914177,4.43237371,4.43237371,6.735469853,11.16784356,0.30418251,0.369364476,1.803367735,2.194459533,3.107007061,12.36284628,0.517777777778,0.517777777778,0.0,0.504901960784,0.517777777778,52.7086112346,0.0,0.453333333333
Alexander Johnson,92,1935,306,589,294,550,12,39,276,414,0,0,482,64,81,66,0,0,900,0.0,4.7,4.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325581395,12.17571059,6.07751938,11.36950904,0.248062016,0.80620155,5.705426357,8.558139535,0.0,0.0,9.963824289,1.322997416,1.674418605,1.364341085,0.0,0.0,18.60465116,0.519524617997,0.534545454545,0.307692307692,0.666666666667,0.529711375212,58.3536490482,0.0662139219015,0.702886247878
Allan Ray,130,4020,658,1618,346,768,312,850,397,484,0,0,419,255,138,18,0,0,2025,0.0,8.9,5.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.547263682,16.09950249,3.44278607,7.641791045,3.104477612,8.457711443,3.950248756,4.815920398,0.0,0.0,4.169154229,2.537313433,1.373134328,0.179104478,0.0,0.0,20.14925373,0.406674907293,0.450520833333,0.367058823529,0.820247933884,0.503090234858,55.2988596146,0.525339925834,0.29913473424
Allen Crabbe,98,3402,533,1195,324,648,209,547,262,320,85,474,559,219,84,57,182,165,1537,1380.0,8.6,4.9,13.6,19.90455614,3.051940035,16.57757202,10.00097002,13.43339212,1.454232804,1.725455614,11.74226925,22.94979424,5.264638448,2.135126396,7.398677249,6.266901822,14.0505585,3.80952381,7.619047619,2.457378013,6.431510876,3.080540858,3.762492651,0.999412111,5.57319224,6.57260435,2.574955908,0.987654321,0.670194004,2.139917695,1.940035273,18.07172252,0.446025104603,0.5,0.382084095064,0.81875,0.533472803347,57.5310675251,0.457740585774,0.267782426778
Alton Ford,26,663,95,220,86,186,9,34,81,133,0,0,154,17,5,19,66,97,280,0.0,0.5,0.7,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,5.731523379,13.27300151,5.188536953,11.22171946,0.542986425,2.051282051,4.886877828,8.02413273,0.0,0.0,9.291101056,1.025641026,0.301659125,1.146304676,3.981900452,5.852187029,16.89291101,0.431818181818,0.462365591398,0.264705882353,0.609022556391,0.452272727273,50.2656900761,0.154545454545,0.604545454545
Alvin Jones,91,2871,370,760,370,757,0,3,348,603,0,0,855,142,70,284,269,273,1088,0.0,3.4,7.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,5.154998258,10.58864507,5.154998258,10.54684779,0.0,0.041797283,4.848484848,8.401253919,0.0,0.0,11.91222571,1.978404737,0.975269941,3.956809474,3.747823058,3.803552769,15.15848137,0.486842105263,0.488771466314,0.0,0.577114427861,0.486842105263,53.0566067179,0.00394736842105,0.793421052632
Andre Barrett,122,4296,626,1510,382,814,244,696,365,472,0,0,446,662,173,11,0,0,1861,0.0,7.8,6.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,5.82867784,14.05959032,3.55679702,7.579143389,2.271880819,6.480446927,3.398510242,4.394785847,0.0,0.0,4.152700186,6.163873371,1.610800745,0.102420857,0.0,0.0,17.32774674,0.414569536424,0.469287469287,0.350574712644,0.773305084746,0.495364238411,54.1719062922,0.460927152318,0.312582781457
Andre Brown,107,3100,448,893,448,891,0,2,250,478,0,0,855,55,77,70,0,0,1146,0.0,2.9,5.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780645161,11.52258065,5.780645161,11.49677419,0.0,0.025806452,3.225806452,6.167741935,0.0,0.0,11.03225806,0.709677419,0.993548387,0.903225806,0.0,0.0,14.78709677,0.501679731243,0.502805836139,0.0,0.523012552301,0.501679731243,51.9341623464,0.00223964165733,0.535274356103
Andre Dawkins,142,2468,330,763,99,195,231,568,123,160,32,194,226,66,61,13,88,200,1014,834.0,6.3,3.2,9.5,16.56211507,1.470421394,9.105429498,5.293841167,5.149027553,1.545137763,0.595259319,9.176094003,19.81057536,4.682860616,-0.354619125,4.328241491,5.348460292,12.36628849,1.604538088,3.160453809,3.743922204,9.205834684,1.993517018,2.593192869,0.518638574,3.144246353,3.662884927,1.069692058,0.988654781,0.210696921,1.426256078,3.241491086,16.43435981,0.43250327654,0.507692307692,0.406690140845,0.76875,0.583879423329,60.8351331893,0.744429882045,0.209698558322
Andre Drummond,34,967,157,292,157,290,0,2,26,88,114,143,257,15,28,92,52,75,340,328.0,1.4,1.5,2.9,21.9,14.2,17.0,15.6,3.4,1.8,9.9,13.5,20.9,0.7,5.3,6.0,6.494312306,12.07859359,6.494312306,11.9958635,0.0,0.082730093,1.07549121,3.640124095,4.715615305,5.915201655,10.63081696,0.620475698,1.158221303,3.805584281,2.15098242,3.10237849,14.06411582,0.537671232877,0.541379310345,0.0,0.295454545455,0.537671232877,51.4029995162,0.00684931506849,0.301369863014
Andre Emmett,128,4140,882,1765,828,1592,54,173,438,623,0,0,765,201,164,43,0,0,2256,0.0,9.4,8.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52173913,17.0531401,8.0,15.38164251,0.52173913,1.671497585,4.231884058,6.019323672,0.0,0.0,7.391304348,1.942028986,1.584541063,0.415458937,0.0,0.0,21.79710145,0.499716713881,0.520100502513,0.312138728324,0.70304975923,0.515014164306,55.3179803052,0.0980169971671,0.352974504249
Andre Iguodala,62,1576,205,483,173,366,32,117,152,206,0,0,409,213,95,29,0,0,594,0.0,1.4,4.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.203045685,12.25888325,4.390862944,9.289340102,0.812182741,2.969543147,3.85786802,5.228426396,0.0,0.0,10.38071066,5.406091371,2.411167513,0.736040609,0.0,0.0,15.07614213,0.424430641822,0.472677595628,0.273504273504,0.73786407767,0.457556935818,51.7746321735,0.242236024845,0.426501035197
Andre Owens,117,3539,518,1346,270,617,248,729,263,357,0,0,486,258,121,17,0,0,1547,0.0,4.3,4.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.854761232,15.2133371,3.051709522,6.97372139,2.80305171,8.239615711,2.972591127,4.035038146,0.0,0.0,5.49307714,2.916077988,1.367617971,0.192144674,0.0,0.0,17.4851653,0.384843982169,0.437601296596,0.340192043896,0.736694677871,0.476968796434,51.4610000798,0.541604754829,0.265230312036
Andre Roberson,105,2970,382,741,332,598,50,143,198,340,309,736,1045,119,164,150,183,274,1012,1058.0,6.2,7.6,13.7,23.54744108,12.64383838,29.20276094,21.05757576,8.438922559,3.31013468,5.449494949,16.90996633,18.94986532,3.052996633,6.498888889,9.551885522,5.144781145,9.97979798,4.471380471,8.053872054,0.673400673,1.925925926,2.666666667,4.579124579,4.161616162,9.912457912,14.07407407,1.602693603,2.208754209,2.02020202,2.464646465,3.69023569,13.62962963,0.515519568151,0.555183946488,0.34965034965,0.582352941176,0.549257759784,56.8156299124,0.19298245614,0.458839406208
Andrew Bogut,68,2226,449,744,436,708,13,36,215,319,0,0,753,155,48,109,0,0,1126,0.0,9.4,7.7,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068283917,13.36927224,7.834681042,12.72237197,0.233602875,0.64690027,3.863432165,5.732255166,0.0,0.0,13.5309973,2.785265049,0.862533693,1.958670261,0.0,0.0,20.23360288,0.603494623656,0.61581920904,0.361111111111,0.673981191223,0.612231182796,63.6618571622,0.0483870967742,0.42876344086
Andrew Goudelock,71,2512,568,1253,340,684,228,569,171,208,50,241,291,288,71,20,187,124,1535,1472.0,9.2,2.0,11.3,25.09323248,2.35183121,10.36648089,6.559156051,24.17125796,1.655493631,0.759156051,11.84140127,31.07914013,3.130971338,-1.252388535,1.926751592,9.044585987,19.9522293,5.414012739,10.89171975,3.630573248,9.060509554,2.722929936,3.312101911,0.796178344,3.837579618,4.633757962,4.585987261,1.130573248,0.318471338,2.977707006,1.974522293,24.44267516,0.453312051077,0.497076023392,0.400702987698,0.822115384615,0.544293695132,57.0835688573,0.454110135674,0.166001596169
Andrew Harrison,79,2261,222,597,153,409,69,188,285,367,45,168,213,298,61,17,173,189,798,861.0,4.4,3.9,8.3,15.58204334,2.271517028,8.1,5.36377709,25.03281734,1.840557276,0.812074303,17.72229102,21.3120743,3.844891641,2.737151703,6.582043344,3.927465723,10.56169836,2.706766917,7.2357364,1.220698806,3.325961964,5.042016807,6.492702344,0.796107917,2.972136223,3.76824414,5.272003538,1.07916851,0.30075188,3.060592658,3.343653251,14.11764706,0.371859296482,0.374083129584,0.367021276596,0.776566757493,0.429648241206,52.6052104208,0.314907872697,0.614740368509
Andrew Nicholson,93,2918,655,1151,626,1075,29,76,388,522,207,500,707,80,44,163,234,272,1727,1499.0,10.2,4.1,14.4,27.61291981,9.027964359,20.47179575,14.89705278,7.205209047,0.883207676,6.070185058,14.03046607,28.78666895,2.625154215,0.989033585,3.55013708,8.97875257,15.77793009,8.581220014,14.73612063,0.397532557,1.041809459,5.318711446,7.155586018,2.837559973,6.854009596,9.691569568,1.096641535,0.603152844,2.234407128,3.207676491,3.72858122,23.67374914,0.569070373588,0.582325581395,0.381578947368,0.743295019157,0.581668114683,62.5416461454,0.0660295395308,0.453518679409
Andrew Wiggins,35,1148,189,422,146,296,43,126,176,227,76,129,205,54,41,34,80,94,597,564.0,3.2,1.7,4.9,21.4,8.4,12.3,10.4,9.2,2.1,3.1,13.1,26.3,5.4,3.0,8.5,6.585365854,14.70383275,5.087108014,10.31358885,1.49825784,4.390243902,6.132404181,7.909407666,2.648083624,4.494773519,7.142857143,1.881533101,1.428571429,1.18466899,2.787456446,3.275261324,20.80139373,0.447867298578,0.493243243243,0.34126984127,0.775330396476,0.498815165877,57.1970567947,0.298578199052,0.537914691943
Andy Rautins,35,1137,130,297,32,56,98,241,66,81,18,100,118,171,69,8,98,76,424,441.0,2.9,2.1,4.9,18.5,2.0,8.8,5.8,23.9,3.4,0.8,22.6,18.4,0.0,0.0,0.0,4.573438874,10.44854881,1.125769569,1.970096746,3.447669305,8.478452067,2.321899736,2.849604222,0.633245383,3.518029903,4.151275286,6.015831135,2.427440633,0.281442392,3.447669305,2.673702726,14.91644679,0.43771043771,0.571428571429,0.406639004149,0.814814814815,0.602693602694,63.7325637326,0.811447811448,0.272727272727
Anthony Bennett,35,950,202,379,166,283,36,96,124,177,86,199,285,34,24,43,65,80,564,488.0,3.5,2.2,5.7,28.3,10.3,24.0,17.1,8.8,1.5,4.6,12.3,27.5,5.3,3.2,8.5,8.505263158,15.95789474,6.989473684,11.91578947,1.515789474,4.042105263,5.221052632,7.452631579,3.621052632,8.378947368,12.0,1.431578947,1.010526316,1.810526316,2.736842105,3.368421053,23.74736842,0.532981530343,0.586572438163,0.375,0.700564971751,0.580474934037,61.7229907197,0.253298153034,0.467018469657
Anthony Brown,144,4200,518,1211,300,670,218,541,308,410,139,552,691,231,99,23,228,257,1562,1478.0,8.1,5.9,13.9,16.2,3.9,15.8,9.8,11.4,1.4,0.6,14.0,20.1,3.3,1.7,5.0,4.933333333,11.53333333,2.857142857,6.380952381,2.076190476,5.152380952,2.933333333,3.904761905,1.323809524,5.257142857,6.580952381,2.2,0.942857143,0.219047619,2.171428571,2.447619048,14.87619048,0.42774566474,0.44776119403,0.402957486137,0.751219512195,0.517753922378,56.130516027,0.446738232865,0.338563170933
Anthony Davis,40,1281,210,337,207,317,3,20,144,203,119,296,415,50,54,186,41,78,567,550.0,5.9,4.1,9.9,35.1,11.6,25.6,19.0,7.5,2.5,13.7,8.6,18.8,7.8,10.8,18.7,6.557377049,10.52302888,6.463700234,9.898516784,0.093676815,0.6245121,4.496487119,6.338797814,3.715846995,9.242779079,12.95862607,1.56128025,1.68618267,5.807962529,1.280249805,2.43559719,17.70491803,0.623145400593,0.652996845426,0.15,0.709359605911,0.627596439169,66.4993432164,0.0593471810089,0.60237388724
Anthony Grundy,121,3556,589,1362,425,869,164,493,299,422,0,0,538,356,239,29,0,0,1641,0.0,5.7,6.6,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.625421822,15.32058493,4.780652418,9.775028121,1.844769404,5.545556805,3.363329584,4.746906637,0.0,0.0,6.051743532,4.004499438,2.688413948,0.326209224,0.0,0.0,18.45894263,0.432452276065,0.489067894131,0.332657200811,0.708530805687,0.492657856094,53.014835108,0.361967694567,0.309838472834
Anthony Morrow,123,2906,473,1082,215,469,258,613,196,226,0,0,403,119,99,26,0,0,1400,0.0,7.7,2.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,6.510667584,14.89332416,2.959394357,6.455609085,3.551273228,8.437715072,2.697866483,3.110805231,0.0,0.0,5.54714384,1.637990365,1.362697866,0.357880248,0.0,0.0,19.27047488,0.437153419593,0.45842217484,0.42088091354,0.867256637168,0.556377079482,59.2497291441,0.566543438078,0.20887245841
Anthony Randolph,31,1016,183,394,181,375,2,19,115,166,0,0,263,38,35,70,92,0,483,0.0,1.1,2.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,7.204724409,15.51181102,7.125984252,14.76377953,0.078740157,0.748031496,4.527559055,6.535433071,0.0,0.0,10.35433071,1.496062992,1.377952756,2.755905512,3.622047244,0.0,19.01574803,0.464467005076,0.482666666667,0.105263157895,0.692771084337,0.467005076142,51.7086330935,0.0482233502538,0.421319796954
Anthony Roberson,29,620,50,94,48,86,2,8,33,64,63,83,146,19,19,17,22,77,135,153.0,0.9,1.2,2.1,14.8,11.7,16.1,13.8,6.1,1.9,3.2,15.0,12.4,-1.0,2.5,1.5,3.225806452,6.064516129,3.096774194,5.548387097,0.129032258,0.516129032,2.129032258,4.129032258,4.064516129,5.35483871,9.419354839,1.225806452,1.225806452,1.096774194,1.419354839,4.967741935,8.709677419,0.531914893617,0.558139534884,0.25,0.515625,0.542553191489,55.2554027505,0.0851063829787,0.68085106383
Anthony Tolliver,124,2662,354,721,333,658,21,63,275,410,0,0,603,135,77,136,0,0,1004,0.0,4.6,9.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31930879,10.83395943,5.003756574,9.88730278,0.315552216,0.946656649,4.132231405,6.160781367,0.0,0.0,9.060856499,2.028549962,1.157024793,2.043576258,0.0,0.0,15.0864012,0.490984743412,0.506079027356,0.333333333333,0.670731707317,0.505547850208,55.6911471045,0.0873786407767,0.568654646325
Antoine Wright,87,2793,467,1134,286,652,181,482,223,344,0,0,487,184,95,50,0,0,1338,0.0,3.8,4.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.688148944,16.2406015,4.095954171,9.337629789,2.592194773,6.902971715,3.193698532,4.92660222,0.0,0.0,6.974579305,2.635159327,1.360544218,0.716075904,0.0,0.0,19.16219119,0.411816578483,0.438650306748,0.375518672199,0.648255813953,0.491622574956,52.0476753594,0.425044091711,0.303350970018
Antonio Burks,91,2786,391,834,328,677,63,157,183,272,0,0,233,487,177,15,0,0,1028,0.0,4.2,6.6,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.613783202,11.9741565,4.709260589,9.720028715,0.904522613,2.254127782,2.627422828,3.905240488,0.0,0.0,3.345297918,6.992103374,2.541277818,0.215362527,0.0,0.0,14.75951184,0.468824940048,0.484490398818,0.40127388535,0.672794117647,0.506594724221,53.8964851942,0.18824940048,0.326139088729
Archie Goodwin,33,1048,157,357,140,293,17,64,135,212,48,104,152,88,36,15,101,97,466,467.0,1.6,1.5,3.1,16.9,5.6,11.2,8.5,16.8,2.1,1.4,18.1,27.2,1.2,1.2,2.4,5.992366412,13.6259542,5.34351145,11.18320611,0.648854962,2.442748092,5.152671756,8.091603053,1.832061069,3.969465649,5.801526718,3.358778626,1.374045802,0.572519084,3.854961832,3.702290076,17.78625954,0.439775910364,0.477815699659,0.265625,0.63679245283,0.463585434174,51.7455805277,0.179271708683,0.593837535014
Arinze Onuaku,32,728,153,229,153,229,0,0,30,70,67,97,164,20,29,35,43,85,336,285.0,1.9,1.5,3.4,22.8,11.5,13.3,12.5,5.1,2.2,5.2,14.1,20.2,0.0,0.0,0.0,8.406593407,12.58241758,8.406593407,12.58241758,0.0,0.0,1.648351648,3.846153846,3.681318681,5.32967033,9.010989011,1.098901099,1.593406593,1.923076923,2.362637363,4.67032967,18.46153846,0.668122270742,0.668122270742,0.0,0.428571428571,0.668122270742,64.6651270208,0.0,0.305676855895
Armon Johnson,34,1172,219,442,202,371,17,71,80,118,26,89,115,189,28,12,114,61,535,574.0,2.5,0.5,3.0,18.8,2.6,8.0,5.5,30.4,1.4,0.9,18.6,25.7,0.0,0.0,0.0,7.47440273,15.08532423,6.894197952,12.66211604,0.580204778,2.423208191,2.730375427,4.027303754,0.887372014,3.037542662,3.924914676,6.450511945,0.955631399,0.409556314,3.890784983,2.081911263,18.25938567,0.495475113122,0.544474393531,0.239436619718,0.677966101695,0.514705882353,54.1585681892,0.160633484163,0.266968325792
Arnett Moultrie,63,2028,311,604,294,546,17,58,178,242,175,359,534,76,70,50,143,139,817,805.0,4.4,3.7,8.1,21.0,10.3,20.6,15.5,7.5,2.0,2.6,16.7,21.9,4.0,0.9,4.8,6.134122288,11.91321499,5.798816568,10.76923077,0.33530572,1.143984221,3.510848126,4.773175542,3.451676529,7.08086785,10.53254438,1.499013807,1.380670611,0.986193294,2.820512821,2.741617357,16.11439842,0.514900662252,0.538461538462,0.293103448276,0.735537190083,0.528973509934,57.4963405022,0.0960264900662,0.400662251656
Arron Afflalo,104,3396,519,1135,310,575,209,560,293,375,0,0,360,202,64,20,0,0,1540,0.0,9.7,4.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.113074205,13.36866902,3.651354535,6.772673734,2.46171967,6.595995289,3.451118963,4.416961131,0.0,0.0,4.240282686,2.379269729,0.753828033,0.23557126,0.0,0.0,18.13898704,0.457268722467,0.539130434783,0.373214285714,0.781333333333,0.549339207048,59.2307692308,0.493392070485,0.330396475771
Austin Rivers,34,1129,174,402,116,243,58,159,121,184,21,94,115,71,33,1,79,76,527,488.0,2.4,1.0,3.5,16.9,2.2,10.0,6.0,13.0,1.7,0.1,13.9,25.2,3.7,0.0,3.7,6.164747564,14.24269265,4.109831709,8.60938884,2.054915855,5.633303809,4.286979628,6.519043401,0.744021258,3.330380868,4.074402126,2.515500443,1.169176262,0.035429584,2.798937112,2.692648361,18.67139061,0.432835820896,0.477366255144,0.364779874214,0.657608695652,0.504975124378,54.5593837999,0.39552238806,0.457711442786
Avery Bradley,34,1003,159,368,117,256,42,112,36,66,33,65,98,71,44,18,52,80,396,374.0,1.6,1.6,3.2,14.9,3.5,6.6,5.1,12.4,2.4,1.6,11.5,20.4,0.0,0.0,0.0,6.340977069,14.67597208,4.666001994,10.20937188,1.674975075,4.466600199,1.435692921,2.632103689,1.316051844,2.59222333,3.908275174,2.831505484,1.754735793,0.717846461,2.073778664,3.190428714,15.79262213,0.432065217391,0.45703125,0.375,0.545454545455,0.489130434783,49.8690308281,0.304347826087,0.179347826087
Awvee Storey,85,1951,354,766,352,757,2,9,149,237,0,0,602,250,60,11,0,0,859,0.0,1.4,4.5,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257816504,15.70476679,7.216811891,15.52024603,0.041004613,0.184520759,3.05484367,4.859046643,0.0,0.0,12.34238852,5.125576627,1.230138391,0.225525372,0.0,0.0,17.61148129,0.462140992167,0.46499339498,0.222222222222,0.628691983122,0.463446475196,49.3519327113,0.0117493472585,0.309399477807
Ben Bentil,69,1928,321,705,260,517,61,188,251,330,173,261,434,61,39,48,107,186,954,886.0,4.9,2.8,7.7,17.7406639,11.07188797,15.10871369,13.02136929,6.570850622,1.027178423,2.416493776,13.40103734,22.20570539,2.538796681,1.551452282,4.090248963,6.659751037,14.62655602,5.394190871,10.72614108,1.265560166,3.900414938,5.20746888,6.846473029,3.589211618,5.414937759,9.004149378,1.265560166,0.809128631,0.995850622,2.219917012,3.858921162,19.79253112,0.455319148936,0.502901353965,0.324468085106,0.760606060606,0.498581560284,56.1044460127,0.266666666667,0.468085106383
Ben Gordon,106,3291,590,1342,344,761,246,581,369,464,0,0,415,437,125,19,0,0,1795,0.0,9.6,6.1,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171072622,16.31115163,4.18109997,9.249468247,2.989972653,7.061683379,4.484958979,5.639623215,0.0,0.0,5.044059556,5.311455485,1.519295047,0.230932847,0.0,0.0,21.81707688,0.439642324888,0.452036793693,0.423407917384,0.79525862069,0.53129657228,58.0470326486,0.432935916542,0.345752608048
Ben Hansbrough,69,2443,323,689,169,327,154,362,244,313,54,213,267,298,78,9,144,170,1044,1024.0,8.8,2.1,10.8,21.60188293,2.747605403,9.796807204,6.398403602,24.73352436,2.001596398,0.349201801,14.73962341,21.46385591,4.876627098,0.355587393,5.23221449,5.288579615,11.28121163,2.767089644,5.354072861,2.521489971,5.927138764,3.995088007,5.1248465,0.884158821,3.48751535,4.371674171,4.879246828,1.277118297,0.147359804,2.357756856,2.783462955,17.09373721,0.468795355588,0.516819571865,0.425414364641,0.779552715655,0.580551523948,63.1410876718,0.525399129173,0.454281567489
Ben McLemore,37,1191,198,400,125,226,73,174,120,138,47,145,192,73,37,25,77,69,589,530.0,4.2,2.3,6.5,23.2,5.0,13.2,9.4,12.6,1.8,2.2,14.2,23.2,7.3,2.9,10.2,6.649874055,13.434089,4.198152813,7.590260285,2.451721243,5.843828715,4.0302267,4.634760705,1.578505458,4.869857263,6.44836272,2.451721243,1.242653233,0.839630563,2.586062133,2.317380353,19.78169605,0.495,0.553097345133,0.419540229885,0.869565217391,0.58625,63.921687793,0.435,0.345
Ben Uzoh,35,1202,184,403,135,260,49,143,117,153,34,129,163,163,34,26,80,60,534,550.0,3.7,1.8,5.5,22.2,3.4,11.5,7.7,29.8,1.7,2.1,14.4,23.5,0.0,0.0,0.0,6.12312812,13.4109817,4.492512479,8.652246256,1.630615641,4.758735441,3.893510815,5.091514143,1.131447587,4.292845258,5.424292845,5.424292845,1.131447587,0.865224626,2.662229617,1.996672213,17.7703827,0.456575682382,0.519230769231,0.342657342657,0.764705882353,0.517369727047,56.7698588195,0.354838709677,0.379652605459
Bernard James,69,1698,274,437,274,437,0,0,123,233,181,303,484,24,55,164,123,124,671,622.0,3.5,4.4,7.9,24.62608952,12.56219081,19.67031802,16.27391048,2.965783274,2.003592462,11.80624264,18.15047114,19.59640754,1.281095406,8.199057715,9.495465253,6.454652532,10.29446408,6.454652532,10.29446408,0.0,0.0,2.897526502,5.488810365,4.263839812,7.137809187,11.401649,0.565371025,1.295641932,3.863368669,2.897526502,2.921083628,15.80683157,0.62700228833,0.62700228833,0.0,0.527896995708,0.62700228833,62.1849051008,0.0,0.533180778032
Bernard Robinson,120,3666,550,1251,481,1019,69,232,336,413,0,0,640,364,169,47,0,0,1505,0.0,4.7,4.8,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.001091107,13.6497545,5.24822695,11.11838516,0.752864157,2.53136934,3.666121113,4.506273868,0.0,0.0,6.983087834,3.971631206,1.843971631,0.512820513,0.0,0.0,16.42116749,0.439648281375,0.472031403337,0.297413793103,0.813559322034,0.467226219025,52.5224747334,0.185451638689,0.330135891287
Blake Ahearn,129,3418,483,1142,207,466,276,676,435,460,0,0,221,231,94,6,0,0,1677,0.0,11.9,2.9,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.652428321,13.36454067,2.42246928,5.453481568,3.22995904,7.911059099,5.090696314,5.383265067,0.0,0.0,2.586307782,2.703335284,1.100058514,0.070216501,0.0,0.0,19.625512,0.422942206655,0.444206008584,0.408284023669,0.945652173913,0.543782837128,62.3698304076,0.591943957968,0.402802101576
Blake Griffin,68,2102,484,783,481,773,3,10,307,521,244,561,805,141,72,69,192,0,1278,0.0,8.9,6.3,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,9.210275928,14.90009515,9.153187441,14.70980019,0.057088487,0.190294957,5.842055186,9.914367269,4.643196955,10.6755471,15.31874405,2.683158896,1.370123692,1.313035205,3.653663178,0.0,24.31969553,0.618135376756,0.622250970246,0.3,0.589251439539,0.620051085568,63.1273215838,0.0127713920817,0.665389527458
Bobby Brown,116,3967,692,1616,385,802,307,814,270,342,0,0,287,516,152,14,0,0,1961,0.0,8.2,4.4,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.977564911,16.29442904,3.88202672,8.086715402,3.09553819,8.207713638,2.722460297,3.44844971,0.0,0.0,2.893874464,5.202924124,1.532644316,0.141164608,0.0,0.0,19.77312831,0.428217821782,0.480049875312,0.37714987715,0.789473684211,0.523205445545,55.5058647706,0.503712871287,0.211633663366
Bobby Jones,125,3013,424,847,359,670,65,177,313,443,0,0,617,153,134,59,0,0,1226,0.0,6.2,6.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.628941255,11.2446067,4.76601394,8.894789247,0.862927315,2.349817458,4.155326917,5.881181547,0.0,0.0,8.19117159,2.031198141,1.778957849,0.783272486,0.0,0.0,16.27613674,0.500590318772,0.535820895522,0.367231638418,0.706546275395,0.538961038961,58.8336916462,0.208972845336,0.523022432113
