Player,Tm,FG%,2P%,3P%,FT%,eFG%,FG/36,FGA/36,2P/36,2PA/36,3P/36,3PA/36,FT/36,FTA/36,ORB/36,DRB/36,TRB/36,AST/36,STL/36,BLK/36,TOV/36,PF/36,PTS/36,TS%,3PAr,FTr
Chandler Parsons,MEM,0.337837838,0.387596899,0.268817204,0.813953488,0.394144144,4,11.84,2.666666667,6.88,1.333333333,4.96,1.866666667,2.293333333,0.32,4.16,4.48,2.933333333,1.066666667,0.266666667,1.28,2.773333333,11.2,43.58293209,0.418918919,0.193693694
Lamar Patterson,ATL,0.2,0.222222222,0.166666667,0.666666667,0.233333333,2.7,13.5,1.8,8.1,0.9,5.4,1.8,2.7,0.9,5.4,6.3,5.4,0.9,0,3.6,5.4,8.1,27.57352941,0.4,0.2
Patrick Patterson,TOR,0.401041667,0.458015267,0.371541502,0.716666667,0.5234375,3.467166979,8.645403377,1.350844278,2.94934334,2.116322702,5.696060038,0.968105066,1.350844278,1.39587242,5.155722326,6.551594747,1.711069418,0.900562852,0.51782364,0.855534709,2.701688555,10.01876173,54.21539961,0.658854167,0.15625
Chris Paul,LAC,0.476433121,0.517598344,0.410596026,0.892307692,0.555414013,7.008849558,14.71108798,4.685059865,9.051535659,2.323789693,5.659552317,4.347735554,4.872462259,0.768349818,4.928682978,5.697032795,10.55075482,2.211348256,0.149921916,2.7548152,2.736074961,20.68922436,61.3742495,0.384713376,0.331210191
Adreian Payne,MIN,0.425925926,0.512820513,0.2,0.736842105,0.453703704,6.133333333,14.4,5.333333333,10.4,0.8,4,3.733333333,5.066666667,2.4,6.4,8.8,1.866666667,2.133333333,1.866666667,2.133333333,8.533333333,16.8,50.51314945,0.277777778,0.351851852
Cameron Payne,TOT,0.331606218,0.345794393,0.313953488,0.625,0.401554404,4.987012987,15.03896104,2.883116883,8.337662338,2.103896104,6.701298701,0.38961039,0.623376623,0.233766234,3.506493506,3.74025974,4.285714286,1.090909091,0.38961039,2.25974026,4.051948052,12.46753247,40.70832485,0.445595855,0.041450777
Elfrid Payton,ORL,0.471491228,0.509138381,0.273972603,0.691943128,0.493421053,6.417910448,13.6119403,5.820895522,11.43283582,0.597014925,2.179104478,2.179104478,3.149253731,1.328358209,4.447761194,5.776119403,7.895522388,1.313432836,0.597014925,2.656716418,2.641791045,15.6119403,52.04808726,0.160087719,0.231359649
Gary Payton,MIL,0.363636364,0.538461538,0.111111111,0.6,0.386363636,2.909090909,8,2.545454545,4.727272727,0.363636364,3.272727273,1.090909091,1.818181818,0,4.363636364,4.363636364,4.727272727,1.090909091,1.454545455,3.636363636,3.272727273,7.272727273,41.32231405,0.409090909,0.227272727
Paul Pierce,LAC,0.4,0.481481481,0.348837209,0.769230769,0.507142857,3.63898917,9.097472924,1.689530686,3.509025271,1.949458484,5.588447653,1.299638989,1.689530686,0.129963899,6.108303249,6.238267148,1.299638989,0.519855596,0.649819495,2.079422383,5.198555957,10.52707581,53.48652932,0.614285714,0.185714286
Marshall Plumlee,NYK,0.533333333,0.533333333,0,0.421052632,0.533333333,3.388235294,6.352941176,3.388235294,6.352941176,0,0,1.694117647,4.023529412,4.870588235,5.929411765,10.8,2.117647059,0.847058824,0.847058824,2.541176471,4.870588235,8.470588235,52.13764338,0,0.633333333
Mason Plumlee,TOT,0.53611557,0.541329011,0,0.58,0.53611557,5.597765363,10.44134078,5.597765363,10.34078212,0,0.100558659,2.916201117,5.027932961,2.849162011,7.30726257,10.15642458,4.759776536,1.156424581,1.541899441,2.262569832,3.787709497,14.11173184,55.7615894,0.009630819,0.481540931
Miles Plumlee,TOT,0.47826087,0.47826087,0,0.641025641,0.47826087,3.272727273,6.842975207,3.272727273,6.842975207,0,0,1.859504132,2.900826446,2.826446281,4.239669421,7.066115702,1.561983471,1.338842975,0.966942149,2.231404959,5.429752066,8.404958678,51.75888604,0,0.423913043
Jakob Poeltl,TOR,0.582608696,0.582608696,0,0.543859649,0.582608696,3.853035144,6.61341853,3.853035144,6.61341853,0,0,1.782747604,3.277955272,4.485623003,5.003194888,9.488817891,0.690095847,0.977635783,1.150159744,1.667731629,6.498402556,9.488817891,58.89491719,0,0.495652174
Otto Porter,WAS,0.515566625,0.575757576,0.434017595,0.831932773,0.607721046,5.721305182,11.09712092,3.676007678,6.384644914,2.045297505,4.712476008,1.368138196,1.64452975,1.630710173,5.486372361,7.117082534,1.672168906,1.603071017,0.566602687,0.594241843,2.667178503,14.85604607,62.83903853,0.424657534,0.148194271
Bobby Portis,CHI,0.488,0.541218638,0.333333333,0.661016949,0.530666667,6.588,13.5,5.436,10.044,1.152,3.456,1.404,2.124,2.7,7.956,10.656,1.26,0.576,0.396,1.332,3.384,15.732,54.49421389,0.256,0.157333333
Kristaps Porzingis,NYK,0.449746193,0.493293592,0.356687898,0.785714286,0.506598985,7.369685767,16.38632163,5.506469501,11.16266174,1.863216266,5.223659889,3.293900185,4.192236599,1.846580407,6.055452865,7.902033272,1.613678373,0.781885397,2.162661738,1.963031423,4.059149723,19.89648799,54.5680184,0.318781726,0.255837563
Dwight Powell,DAL,0.514588859,0.570957096,0.283783784,0.758865248,0.542440318,5.239309827,10.18154539,4.672168042,8.183045761,0.567141785,1.998499625,2.889722431,3.807951988,2.511627907,5.75243811,8.264066017,1.323330833,1.647411853,1.053263316,0.918229557,3.645911478,13.93548387,58.76457726,0.196286472,0.374005305
Norman Powell,TOR,0.448616601,0.513513514,0.323699422,0.79245283,0.503952569,5.973684211,13.31578947,4.5,8.763157895,1.473684211,4.552631579,3.315789474,4.184210526,0.684210526,3.736842105,4.421052632,2.157894737,1.342105263,0.368421053,1.842105263,3.342105263,16.73684211,55.21216751,0.341897233,0.314229249
Alex Poythress,PHI,0.462962963,0.542857143,0.315789474,0.8,0.518518519,5.732484076,12.38216561,4.356687898,8.025477707,1.375796178,4.356687898,1.834394904,2.292993631,2.522292994,4.127388535,6.649681529,1.146496815,0.687898089,0.458598726,0.687898089,3.210191083,14.67515924,54.79452055,0.351851852,0.185185185
Ronnie Price,PHO,0.166666667,0.142857143,0.176470588,0.75,0.229166667,1.074626866,6.447761194,0.268656716,1.880597015,0.805970149,4.567164179,0.805970149,1.074626866,0.805970149,2.149253731,2.955223881,4.835820896,2.955223881,0.268656716,0.805970149,3.76119403,3.76119403,27.17391304,0.708333333,0.166666667
Tim Quarterman,POR,0.448275862,0.5,0.384615385,0,0.534482759,5.85,13.05,3.6,7.2,2.25,5.85,0,1.35,1.8,4.5,6.3,4.95,0.9,1.35,4.95,2.7,13.95,51.12137203,0.448275862,0.103448276
Chasson Randle,TOT,0.408163265,0.470588235,0.340425532,0.953488372,0.489795918,4.816053512,11.7993311,2.889632107,6.140468227,1.926421405,5.658862876,4.93645485,5.177257525,0.722408027,3.130434783,3.852842809,4.093645485,1.08361204,0.240802676,2.287625418,4.695652174,16.49498328,58.58706808,0.479591837,0.43877551
Julius Randle,LAL,0.48771022,0.507042254,0.26984127,0.723404255,0.498706339,6.365853659,13.05253283,6.07879925,11.98874296,0.287054409,1.063789869,3.444652908,4.761726079,2.549718574,8.189493433,10.73921201,4.457786116,0.82739212,0.624765478,2.92120075,4.187617261,16.46341463,54.34297944,0.081500647,0.364812419
Zach Randolph,MEM,0.449170124,0.473563218,0.223404255,0.730569948,0.460062241,8.727883539,19.43113102,8.304591265,17.53639418,0.423292273,1.894736842,2.842105263,3.890257559,3.668533035,8.385218365,12.0537514,2.45912654,0.765957447,0.201567749,1.995520717,2.741321389,20.72116461,49.00278382,0.097510373,0.200207469
J.J. Redick,LAC,0.44494382,0.462085308,0.429487179,0.891089109,0.557865169,6.485896269,14.57688808,3.193812557,6.911737944,3.292083712,7.665150136,2.948134668,3.308462238,0.180163785,2.620564149,2.800727934,1.801637853,0.900818926,0.212920837,1.605095541,2.047315742,19.21201092,59.91541353,0.525842697,0.226966292
Willie Reed,MIA,0.568421053,0.572953737,0.25,0.556818182,0.570175439,5.656644035,9.951503395,5.621726479,9.811833172,0.034917556,0.139670223,1.710960233,3.072744908,4.504364694,7.088263822,11.59262852,0.90785645,0.628516004,1.641125121,1.082444229,4.783705141,13.05916586,57.76597059,0.014035088,0.30877193
Josh Richardson,MIA,0.393762183,0.444055944,0.330396476,0.779220779,0.466861598,4.505576208,11.44237918,2.832713755,6.379182156,1.672862454,5.063197026,1.338289963,1.717472119,0.780669145,2.966542751,3.747211896,3.12267658,1.338289963,0.869888476,1.449814126,2.944237918,12.02230483,49.27954944,0.442495127,0.150097466
Malachi Richardson,SAC,0.411764706,0.5,0.285714286,0.789473684,0.470588235,5.090909091,12.36363636,3.636363636,7.272727273,1.454545455,5.090909091,2.727272727,3.454545455,0.545454545,3.636363636,4.181818182,2,0.909090909,0.181818182,1.454545455,4.181818182,14.36363636,51.72865375,0.411764706,0.279411765
Austin Rivers,LAC,0.441860465,0.490740741,0.371237458,0.691099476,0.517783858,5.661148978,12.812074,3.715676728,7.571567673,1.945472249,5.240506329,2.313534567,3.347614411,0.35053554,2.47127556,2.8218111,3.575462512,0.841285297,0.17526777,2.015579357,3.277507303,15.58130477,54.53720063,0.409028728,0.26128591
Andre Roberson,OKC,0.464362851,0.609318996,0.244565217,0.423423423,0.512958963,3.257575758,7.015151515,2.575757576,4.227272727,0.681818182,2.787878788,0.712121212,1.681818182,1.484848485,4.606060606,6.090909091,1.196969697,1.424242424,1.196969697,0.772727273,3.090909091,7.909090909,50.99249766,0.397408207,0.239740821
Brian Roberts,CHO,0.37704918,0.371794872,0.386363636,0.846153846,0.446721311,3.980769231,10.55769231,2.509615385,6.75,1.471153846,3.807692308,2.855769231,3.375,0.432692308,2.942307692,3.375,4.5,0.778846154,0.086538462,2.25,1.557692308,12.28846154,51.02040816,0.360655738,0.319672131
Glenn Robinson,IND,0.467455621,0.511737089,0.392,0.710526316,0.539940828,3.988779804,8.532959327,2.751753156,5.377279102,1.237026648,3.155680224,1.363253857,1.918653576,1.438990182,4.746143058,6.18513324,1.186535764,1.035063114,0.504908836,0.934081346,1.590462833,10.57784011,56.4021107,0.369822485,0.224852071
Thomas Robinson,LAL,0.535714286,0.538461538,0,0.46969697,0.535714286,6.75,12.6,6.75,12.53571429,0,0.064285714,1.992857143,4.242857143,5.4,8.935714286,14.33571429,1.992857143,1.671428571,0.578571429,2.957142857,4.885714286,15.49285714,53.54603626,0.005102041,0.336734694
Sergio Rodriguez,PHI,0.391791045,0.415492958,0.365079365,0.666666667,0.47761194,4.980237154,12.71146245,2.798418972,6.735177866,2.181818182,5.976284585,0.42687747,0.640316206,0.498023715,3.225296443,3.723320158,8.158102767,1.138339921,0.09486166,3.035573123,2.252964427,12.56916996,48.36825582,0.470149254,0.050373134
Rajon Rondo,CHI,0.408199643,0.418224299,0.37593985,0.6,0.452762923,4.473141617,10.95822029,3.496473142,8.360282149,0.976668475,2.597938144,0.586001085,0.976668475,1.425935974,5.508410201,6.934346175,9.004883342,1.933803581,0.214867065,3.281606077,2.812805209,10.50895279,46.1406518,0.237076649,0.08912656
Derrick Rose,NYK,0.470829069,0.487459106,0.216666667,0.873517787,0.477482088,7.95389049,16.89337176,7.729106628,15.85590778,0.224783862,1.037463977,3.821325648,4.374639769,1.141210375,3.112391931,4.253602305,4.893371758,0.760806916,0.293948127,2.541786744,1.452449568,19.95389049,53.01749485,0.061412487,0.258955988
Terrence Ross,TOT,0.436997319,0.518309859,0.363171355,0.831168831,0.532171582,6.003069054,13.7370844,3.388235294,6.537084399,2.61483376,7.2,1.178516624,1.417902813,0.331457801,3.480306905,3.811764706,1.620460358,1.620460358,0.607672634,1.252173913,2.633248082,15.79948849,55.00846284,0.524128686,0.103217158
Terry Rozier,BOS,0.367396594,0.405172414,0.318435754,0.772727273,0.436739659,4.304038005,11.71496437,2.679334917,6.612826603,1.624703088,5.102137767,1.45368171,1.881235154,1.140142518,5.330166271,6.470308789,3.733966746,1.282660333,0.313539192,1.339667458,1.966745843,11.68646081,46.58667394,0.435523114,0.160583942
Ricky Rubio,MIN,0.401538462,0.442731278,0.306122449,0.89122807,0.447692308,3.805589307,9.477521264,2.930741191,6.619684083,0.874848117,2.857837181,3.703523694,4.155528554,0.991494532,3.455650061,4.447144593,9.944106926,1.866342649,0.145808019,2.843256379,2.945321993,12.18955043,53.90766056,0.301538462,0.438461538
Damjan Rudez,ORL,0.352272727,0.458333333,0.3125,0,0.465909091,3.554140127,10.08917197,1.261146497,2.751592357,2.292993631,7.337579618,0,0,0.573248408,2.292993631,2.866242038,2.292993631,1.375796178,0.114649682,1.031847134,3.554140127,9.401273885,46.59090909,0.727272727,0
Brandon Rush,MIN,0.374331551,0.356164384,0.385964912,0.722222222,0.49197861,2.446601942,6.53592233,0.908737864,2.551456311,1.537864078,3.984466019,0.454368932,0.629126214,0.559223301,2.900970874,3.460194175,1.572815534,0.768932039,0.803883495,0.978640777,1.467961165,6.885436893,50.53355223,0.609625668,0.096256684
D'Angelo Russell,LAL,0.404844291,0.447204969,0.3515625,0.781914894,0.482698962,6.977360574,17.23467697,4.293760353,9.601325235,2.683600221,7.633351739,2.922142463,3.737161789,0.616234125,3.79679735,4.413031474,6.023191607,1.729431253,0.318056322,3.498619547,2.58420762,19.56046383,51.80474245,0.442906574,0.216839677
Domantas Sabonis,OKC,0.399168399,0.437888199,0.320754717,0.656716418,0.452182952,4.235294118,10.61029412,3.110294118,7.102941176,1.125,3.507352941,0.970588235,1.477941176,0.992647059,5.338235294,6.330882353,1.808823529,0.860294118,0.705882353,1.830882353,4.411764706,10.56617647,46.91662749,0.330561331,0.139293139
Larry Sanders,CLE,0.25,0.25,0,1,0.25,2.769230769,11.07692308,2.769230769,11.07692308,0,0,5.538461538,5.538461538,8.307692308,2.769230769,11.07692308,0,2.769230769,2.769230769,5.538461538,13.84615385,11.07692308,40.98360656,0,0.5
Dario Saric,PHI,0.411003236,0.469283276,0.31085044,0.781818182,0.468176915,6.442461249,15.67496477,4.650070456,9.908877407,1.792390794,5.766087365,2.908407703,3.720056364,1.893846876,6.780648192,8.674495068,3.077501174,0.963832785,0.507280413,3.094410521,2.739314232,17.585721,50.79117015,0.36785329,0.237324703
Tomas Satoransky,WAS,0.417808219,0.47706422,0.243243243,0.696969697,0.448630137,3.054242003,7.31015299,2.603616134,5.457579972,0.450625869,1.852573018,1.151599444,1.652294854,1.251738526,2.90403338,4.155771905,4.606397775,1.301808067,0.300417246,1.902642559,3.004172462,7.710709319,47.96910042,0.253424658,0.226027397
Dennis Schroder,ATL,0.451028807,0.486427796,0.340136054,0.854901961,0.49218107,7.938832998,17.60160966,6.490140845,13.34245473,1.448692153,4.25915493,3.158148893,3.69416499,0.608450704,2.984305835,3.592756539,7.228973843,1.072032193,0.231790744,3.737625755,2.158551308,20.48450704,53.27004219,0.241975309,0.209876543
Luis Scola,BRK,0.470198675,0.534653465,0.34,0.675675676,0.526490066,5.544468547,11.79175705,4.21691974,7.887201735,1.327548807,3.904555315,1.952277657,2.889370933,3.982646421,6.872017354,10.85466377,2.889370933,1.093275488,0.312364425,2.655097614,4.919739696,14.36876356,54.9976088,0.331125828,0.245033113
Mike Scott,ATL,0.288135593,0.40625,0.148148148,0.875,0.322033898,3.138461538,10.89230769,2.4,5.907692308,0.738461538,4.984615385,1.292307692,1.476923077,1.846153846,4.984615385,6.830769231,3.138461538,0.738461538,0.553846154,1.476923077,2.215384615,8.307692308,35.98848369,0.457627119,0.13559322
Thabo Sefolosha,ATL,0.440506329,0.483636364,0.341666667,0.733333333,0.492405063,3.92481203,8.909774436,3,6.203007519,0.92481203,2.706766917,1.240601504,1.691729323,1.218045113,4.872180451,6.090225564,2.413533835,2.165413534,0.69924812,1.308270677,2.187969925,10.01503759,51.86915888,0.303797468,0.189873418
Wayne Selden,TOT,0.431034483,0.6,0.25,0.636363636,0.49137931,3.813559322,8.847457627,2.745762712,4.576271186,1.06779661,4.271186441,2.13559322,3.355932203,0.152542373,2.288135593,2.440677966,1.983050847,0.915254237,0.152542373,1.830508475,2.745762712,10.83050847,52.45271868,0.482758621,0.379310345
Kevin Seraphin,IND,0.550505051,0.556122449,0,0.636363636,0.550505051,7.019677996,12.75134168,7.019677996,12.62254025,0,0.128801431,0.901610018,1.416815742,2.640429338,6.504472272,9.14490161,1.481216458,0.450805009,1.288014311,1.867620751,4.250447227,14.94096601,55.85516179,0.01010101,0.111111111
Ramon Sessions,CHO,0.380228137,0.393034826,0.338709677,0.771186441,0.420152091,4.438964242,11.67447596,3.506781751,8.922318126,0.932182491,2.75215783,4.03945746,5.237977805,0.488286067,2.75215783,3.240443896,5.726263872,1.154130703,0.133168927,2.041923551,1.908754624,13.84956843,49.53639019,0.235741445,0.448669202
Iman Shumpert,CLE,0.411042945,0.469298246,0.360153257,0.788888889,0.507157464,3.735673722,9.088280847,1.98864223,4.23748064,1.747031492,4.850800207,1.31956634,1.672689726,0.724832215,3.345379453,4.070211668,2.025813113,1.152297367,0.501806918,1.44966443,2.787816211,10.53794528,53.6322361,0.533742331,0.18404908
Pascal Siakam,TOR,0.502439024,0.515151515,0.142857143,0.6875,0.504878049,4.316647264,8.591385332,4.274738068,8.298020955,0.041909197,0.293364377,0.922002328,1.341094296,2.682188591,5.071012806,7.753201397,0.712456345,1.089639115,1.885913853,1.383003492,4.568102445,9.597206054,52.26401315,0.034146341,0.156097561
Jonathon Simmons,SAS,0.420427553,0.460815047,0.294117647,0.75,0.456057007,4.577586207,10.88793103,3.801724138,8.25,0.775862069,2.637931034,2.560344828,3.413793103,0.517241379,3.620689655,4.137931034,3.25862069,1.215517241,0.646551724,1.965517241,3.775862069,12.49137931,50.40911748,0.242280285,0.313539192
Kyle Singler,OKC,0.409638554,0.586956522,0.189189189,0.764705882,0.451807229,3.179220779,7.761038961,2.524675325,4.301298701,0.654545455,3.45974026,1.215584416,1.58961039,0.748051948,3.74025974,4.488311688,0.841558442,0.654545455,0.467532468,1.028571429,2.711688312,8.228571429,48.62953139,0.445783133,0.204819277
Marcus Smart,BOS,0.359145527,0.419664269,0.28313253,0.812,0.421895861,4.036681951,11.2396832,2.626094206,6.257607336,1.410587745,4.982075865,3.046269279,3.751563151,1.170487703,3.421425594,4.591913297,5.462275948,1.875781576,0.510212589,2.385994164,2.8812005,12.53022093,48.60302678,0.443257677,0.333778371
Ish Smith,DET,0.439252336,0.467391304,0.266666667,0.705882353,0.457943925,6.05831202,13.79232737,5.542710997,11.85882353,0.515601023,1.933503836,1.325831202,1.87826087,0.386700767,3.940664962,4.327365729,7.697186701,1.123273657,0.607672634,2.062404092,2.338618926,13.95805627,47.74021263,0.140186916,0.136181575
J.R. Smith,CLE,0.345505618,0.329411765,0.350553506,0.666666667,0.478932584,3.730412805,10.79696714,0.849199663,2.577927548,2.881213142,8.219039596,0.303285594,0.454928391,0.51558551,2.911541702,3.427127211,1.880370682,1.213142376,0.333614153,0.788542544,2.335299073,10.64532435,48.40044126,0.761235955,0.042134831
Jason Smith,WAS,0.52887538,0.545816733,0.474358974,0.68627451,0.585106383,5.865168539,11.08988764,4.617977528,8.460674157,1.247191011,2.629213483,1.179775281,1.719101124,2.157303371,6.539325843,8.696629213,1.247191011,0.707865169,1.853932584,1.95505618,5.662921348,14.15730337,59.75415434,0.237082067,0.155015198
Tony Snell,MIL,0.454713494,0.548387097,0.405633803,0.810344828,0.58780037,3.79109589,8.337328767,1.571917808,2.866438356,2.219178082,5.470890411,0.724315068,0.893835616,0.339041096,3.482876712,3.821917808,1.479452055,0.832191781,0.215753425,0.84760274,1.926369863,10.52568493,60.28030784,0.656192237,0.107208872
Marreese Speights,LAC,0.445255474,0.520295203,0.371841155,0.875912409,0.539233577,6.830482115,15.34059098,3.947122862,7.586314152,2.883359254,7.754276827,3.359253499,3.835147745,2.463452566,7.978227061,10.44167963,1.847589425,0.643856921,1.147744946,1.931570762,6.410575428,19.90357698,58.44347998,0.505474453,0.25
Tiago Splitter,PHI,0.451612903,0.48,0.333333333,0.818181818,0.483870968,6.631578947,14.68421053,5.684210526,11.84210526,0.947368421,2.842105263,4.263157895,5.210526316,3.789473684,6.631578947,10.42105263,1.894736842,0.473684211,0.473684211,2.842105263,3.789473684,18.47368421,54.40848214,0.193548387,0.35483871
Nik Stauskas,PHI,0.395899054,0.432727273,0.367688022,0.813333333,0.5,4.129798903,10.43144424,1.957952468,4.524680073,2.171846435,5.906764168,2.007312614,2.468007313,0.345521024,3.372943327,3.718464351,3.093235832,0.740402194,0.526508227,2.106032907,2.36928702,12.43875686,54,0.566246057,0.23659306
Lance Stephenson,TOT,0.45,0.48,0.3,0.615384615,0.475,5.385041551,11.966759,4.786703601,9.972299169,0.59833795,1.994459834,0.797783934,1.296398892,0.398891967,4.786703601,5.185595568,5.88365651,0.498614958,0.299168975,2.592797784,3.191135734,12.16620499,48.52052179,0.166666667,0.108333333
Jarnell Stokes,DEN,1,1,0,0.5,1,5.142857143,5.142857143,5.142857143,5.142857143,0,0,5.142857143,10.28571429,5.142857143,5.142857143,10.28571429,10.28571429,5.142857143,0,0,15.42857143,15.42857143,79.78723404,0,2
Diamond Stone,LAC,0.230769231,0.230769231,0,1,0.230769231,4.5,19.5,4.5,19.5,0,0,6,6,1.5,7.5,9,0,0,1.5,3,7.5,15,33.87533875,0,0.307692308
Rodney Stuckey,IND,0.37295082,0.391304348,0.316666667,0.747663551,0.411885246,4.706896552,12.62068966,3.724137931,9.517241379,0.982758621,3.103448276,4.137931034,5.534482759,0.310344828,4.034482759,4.344827586,4.344827586,0.827586207,0,2.74137931,2.275862069,14.53448276,48.26851725,0.245901639,0.43852459
Jared Sullinger,TOR,0.3125,0.4,0.166666667,0.5,0.34375,4.576271186,14.6440678,3.661016949,9.152542373,0.915254237,5.491525424,1.220338983,2.440677966,3.050847458,5.186440678,8.237288136,0.915254237,1.220338983,0.305084746,1.220338983,5.186440678,11.28813559,35.90838509,0.375,0.166666667
Edy Tavares,TOT,0.8,0.8,0,0,0.8,5.142857143,6.428571429,5.142857143,6.428571429,0,0,0,3.857142857,5.142857143,9,14.14285714,1.285714286,0,7.714285714,2.571428571,3.857142857,10.28571429,63.29113924,0,0.6
Isaiah Taylor,HOU,0.142857143,0.2,0,0.5,0.142857143,0.692307692,4.846153846,0.692307692,3.461538462,0,1.384615385,0.692307692,1.384615385,0.692307692,1.384615385,2.076923077,2.076923077,0.692307692,0.692307692,0,4.153846154,2.076923077,19.03553299,0.285714286,0.285714286
Jeff Teague,IND,0.442244224,0.474885845,0.357142857,0.86746988,0.491749175,5.446744449,12.31614603,4.22732405,8.901768912,1.219420399,3.414377117,4.877681596,5.622882951,0.447120813,4.037636432,4.484757245,8.657884833,1.354911554,0.433571697,2.926608957,2.235604065,16.99059089,57.43862221,0.277227723,0.456545655
Mirza Teletovic,MIL,0.373205742,0.460176991,0.340983607,0.777777778,0.497607656,4.956751986,13.2815534,1.652250662,3.590467785,3.304501324,9.691085613,1.112091792,1.429832304,0.349514563,4.79788173,5.147396293,1.525154457,0.381288614,0.413062665,1.175639894,3.46337158,14.33009709,51.50753769,0.729665072,0.107655502
Garrett Temple,SAC,0.423611111,0.476415094,0.372727273,0.783783784,0.518518519,3.8125,9,2.104166667,4.416666667,1.708333333,4.583333333,1.208333333,1.541666667,0.666666667,3.145833333,3.8125,3.520833333,1.75,0.583333333,1.625,2.9375,10.54166667,54.46013432,0.509259259,0.171296296
Jason Terry,MIL,0.432098765,0.444444444,0.426900585,0.827586207,0.582304527,2.769230769,6.408791209,0.843956044,1.898901099,1.925274725,4.50989011,0.632967033,0.764835165,0.395604396,2.4,2.795604396,2.584615385,1.186813187,0.527472527,0.949450549,2.505494505,8.096703297,60.01720363,0.703703704,0.119341564
Isaiah Thomas,BOS,0.463000679,0.528415961,0.379256966,0.909090909,0.546164291,9.55702608,20.64149475,6.123783573,11.58894511,3.433242507,9.05254963,8.267808486,9.094589334,0.602569093,2.270144025,2.872713118,6.29194239,0.980926431,0.182172051,2.942779292,2.340210199,30.81510315,62.52274588,0.43856076,0.44059742
Lance Thomas,NYK,0.397540984,0.371069182,0.447058824,0.843137255,0.475409836,3.607438017,9.074380165,2.194214876,5.913223141,1.413223141,3.161157025,1.599173554,1.896694215,1.190082645,4.090909091,5.280991736,1.301652893,0.780991736,0.185950413,0.929752066,3.161157025,10.22727273,51.60636541,0.348360656,0.209016393
Hollis Thompson,TOT,0.385,0.428571429,0.336842105,0.655172414,0.465,3.686170213,9.574468085,2.154255319,5.026595745,1.531914894,4.54787234,0.909574468,1.388297872,0.909574468,4.404255319,5.313829787,1.675531915,0.957446809,0.287234043,0.526595745,3.303191489,9.813829787,48.17634894,0.475,0.145
Klay Thompson,GSW,0.468023256,0.515775034,0.414219474,0.853211009,0.565406977,8.75198188,18.69988675,5.109852775,9.907134768,3.642129105,8.792751982,2.527746319,2.962627407,0.665911665,3.207248018,3.873159683,2.174405436,0.896942242,0.543601359,1.739524349,1.889014723,23.67383918,59.17441165,0.470203488,0.158430233
Tristan Thompson,CLE,0.599542334,0.603686636,0,0.497652582,0.599542334,4.037671233,6.734589041,4.037671233,6.688356164,0,0.046232877,1.633561644,3.282534247,4.422945205,6.61130137,11.03424658,1.186643836,0.601027397,1.294520548,0.98630137,2.712328767,9.70890411,59.35333132,0.006864989,0.487414188
Marcus Thornton,WAS,0.4,0.430769231,0.35,0.851851852,0.466666667,5.259130435,13.14782609,3.506086957,8.139130435,1.753043478,5.008695652,1.44,1.690434783,1.377391304,3.380869565,4.75826087,2.566956522,1.189565217,0.187826087,1.565217391,3.005217391,13.71130435,49.35100054,0.380952381,0.128571429
Mike Tobey,CHO,0.25,0.25,0,0,0.25,1.44,5.76,1.44,5.76,0,0,0,0,2.88,1.44,4.32,1.44,0,0,1.44,2.88,2.88,25,0,0
Anthony Tolliver,SAC,0.441595442,0.537190083,0.391304348,0.743902439,0.56980057,3.777928233,8.555179418,1.584292485,2.949221395,2.193635748,5.605958023,1.486797563,1.998645904,1.243060257,4.582261341,5.825321598,1.876777251,0.804333108,0.487474611,1.36492891,2.656736628,11.23628978,59.54841376,0.655270655,0.233618234
Axel Toupane,TOT,0.555555556,0.8,0.25,0,0.611111111,3.829787234,6.893617021,3.063829787,3.829787234,0.765957447,3.063829787,0,0,0,0.765957447,0.765957447,0,0.765957447,0.765957447,0,4.595744681,8.425531915,61.11111111,0.444444444,0
Karl-Anthony Towns,MIN,0.542258283,0.582225914,0.367272727,0.831775701,0.576402975,9.528712871,17.57227723,8.328712871,14.3049505,1.2,3.267326733,4.22970297,5.085148515,3.516831683,8.447524752,11.96435644,2.613861386,0.677227723,1.223762376,2.518811881,2.863366337,24.48712871,61.80577214,0.185936444,0.289384719
P.J. Tucker,TOT,0.412863071,0.451048951,0.357142857,0.774193548,0.485477178,3.203935599,7.760286225,2.076923077,4.604651163,1.127012522,3.155635063,1.15921288,1.497316637,1.88372093,5.715563506,7.599284436,1.59391771,1.867620751,0.305903399,1.062611807,3.155635063,8.694096601,51.633137,0.406639004,0.192946058
Evan Turner,POR,0.425724638,0.470046083,0.262711864,0.825242718,0.453804348,5.102533173,11.98552473,4.429433052,9.423401689,0.673100121,2.56212304,1.845597105,2.236429433,0.781664656,4.581423402,5.363088058,4.451145959,1.150784077,0.521109771,2.171290712,2.627261761,12.72376357,49.05243421,0.213768116,0.186594203
Myles Turner,IND,0.510932106,0.535809019,0.347826087,0.808580858,0.533947066,6.290436836,12.31168831,5.723730815,10.6824085,0.566706021,1.629279811,3.47107438,4.292798111,1.969303424,6.347107438,8.316410862,1.501770956,1.048406139,2.451003542,1.487603306,3.711924439,16.61865407,58.51424695,0.132336018,0.34867664
